Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[OVER]	GO:0061888	regulation of astrocyte activation	BIOLOGICAL_PROCESS	3.408532259029348E-5	2.4175802820947916E-8	6	11	163	14454
[OVER]	GO:0000987	cis-regulatory region sequence-specific DNA binding	MOLECULAR_FUNCTION	3.408532259029348E-5	2.431481815976232E-8	34	1004	135	13461
[OVER]	GO:0009648	photoperiodism	BIOLOGICAL_PROCESS	3.408532259029348E-5	2.1662820664410323E-8	12	113	157	14352
[OVER]	GO:2000322	regulation of glucocorticoid receptor signaling pathway	BIOLOGICAL_PROCESS	3.658376839277515E-5	2.7546926622388455E-8	8	35	161	14430
[OVER]	GO:0044283	small molecule biosynthetic process	BIOLOGICAL_PROCESS	4.564006656111583E-5	3.6174903151520486E-8	36	1126	133	13339
[OVER]	GO:0042745	circadian sleep/wake cycle	BIOLOGICAL_PROCESS	5.74486786663362E-5	4.781128886747751E-8	13	149	156	14316
[OVER]	GO:0006805	xenobiotic metabolic process	BIOLOGICAL_PROCESS	5.9041281687910444E-5	5.147656628756112E-8	12	123	157	14342
[OVER]	GO:0016053	organic acid biosynthetic process	BIOLOGICAL_PROCESS	6.259127198290813E-5	5.9532775634676625E-8	23	515	146	13950
[OVER]	GO:0046394	carboxylic acid biosynthetic process	BIOLOGICAL_PROCESS	6.259127198290813E-5	5.9532775634676625E-8	23	515	146	13950
[OVER]	GO:0060086	circadian temperature homeostasis	BIOLOGICAL_PROCESS	1.029673552978856E-4	1.0201656094983315E-7	6	15	163	14450
[OVER]	GO:0008142	oxysterol binding	MOLECULAR_FUNCTION	1.2942137947514733E-4	1.436134674951106E-7	5	7	164	14458
[OVER]	GO:0070857	regulation of bile acid biosynthetic process	BIOLOGICAL_PROCESS	1.2942137947514733E-4	1.3893590049385722E-7	6	16	163	14449
[OVER]	GO:0009637	response to blue light	BIOLOGICAL_PROCESS	1.2942137947514733E-4	1.436134674951106E-7	5	7	164	14458
[OVER]	GO:0005978	glycogen biosynthetic process	BIOLOGICAL_PROCESS	1.401967978135448E-4	1.7113689542054672E-7	10	87	159	14378
[OVER]	GO:0048545	response to steroid hormone	BIOLOGICAL_PROCESS	1.401967978135448E-4	1.737277660135021E-7	34	1092	135	13373
[OVER]	GO:0071466	cellular response to xenobiotic stimulus	BIOLOGICAL_PROCESS	1.401967978135448E-4	1.7779485316979488E-7	12	139	157	14326
[OVER]	GO:0010575	positive regulation of vascular endothelial growth factor production	BIOLOGICAL_PROCESS	1.401967978135448E-4	1.7744314831629456E-7	8	46	161	14419
[OVER]	GO:1903979	negative regulation of microglial cell activation	BIOLOGICAL_PROCESS	1.4236068315305841E-4	1.861808958130594E-7	6	17	163	14448
[OVER]	GO:0055114	oxidation-reduction process	BIOLOGICAL_PROCESS	1.5441459186548313E-4	2.080646820998861E-7	35	1155	134	13310
[OVER]	GO:0072330	monocarboxylic acid biosynthetic process	BIOLOGICAL_PROCESS	1.6568968823064511E-4	2.298236075009939E-7	18	347	151	14118
[OVER]	GO:1904251	regulation of bile acid metabolic process	BIOLOGICAL_PROCESS	1.7233860742722233E-4	2.458760300947174E-7	6	18	163	14447
[OVER]	GO:0042921	glucocorticoid receptor signaling pathway	BIOLOGICAL_PROCESS	1.8661498180520703E-4	2.736398496727563E-7	8	49	161	14416
[OVER]	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	MOLECULAR_FUNCTION	1.9749109682162407E-4	2.974145634376299E-7	34	1118	135	13347
[OVER]	GO:0061469	regulation of type B pancreatic cell proliferation	BIOLOGICAL_PROCESS	2.0732412553706853E-4	3.204391430248354E-7	6	19	163	14446
[OVER]	GO:0051935	glutamate reuptake	BIOLOGICAL_PROCESS	2.1927015148289066E-4	3.5628249557319843E-7	5	9	164	14456
[OVER]	GO:0051933	amino acid neurotransmitter reuptake	BIOLOGICAL_PROCESS	2.1927015148289066E-4	3.5628249557319843E-7	5	9	164	14456
[OVER]	GO:0031958	corticosteroid receptor signaling pathway	BIOLOGICAL_PROCESS	2.8172021435255476E-4	4.6891962916844205E-7	8	53	161	14412
[OVER]	GO:0007553	regulation of ecdysteroid metabolic process	BIOLOGICAL_PROCESS	3.4317056762360844E-4	5.848030122385432E-7	4	3	165	14462
[OVER]	GO:2001014	regulation of skeletal muscle cell differentiation	BIOLOGICAL_PROCESS	3.5538963598936415E-4	6.33794381148551E-7	9	77	160	14388
[OVER]	GO:0007519	skeletal muscle tissue development	BIOLOGICAL_PROCESS	3.5538963598936415E-4	6.228093453990433E-7	22	545	147	13920
[OVER]	GO:0071353	cellular response to interleukin-4	BIOLOGICAL_PROCESS	3.7541670237674867E-4	6.843882340320389E-7	8	56	161	14409
[OVER]	GO:0150079	negative regulation of neuroinflammatory response	BIOLOGICAL_PROCESS	4.4410741072894766E-4	8.272123134094456E-7	6	23	163	14442
[OVER]	GO:0006699	bile acid biosynthetic process	BIOLOGICAL_PROCESS	4.5780145168017935E-4	8.708623501227999E-7	8	58	161	14407
[OVER]	GO:0071383	cellular response to steroid hormone stimulus	BIOLOGICAL_PROCESS	4.942173025030439E-4	9.72905972174724E-7	23	607	146	13858
[OVER]	GO:0010893	positive regulation of steroid biosynthetic process	BIOLOGICAL_PROCESS	4.942173025030439E-4	9.793074594836996E-7	8	59	161	14406
[OVER]	GO:0032787	monocarboxylic acid metabolic process	BIOLOGICAL_PROCESS	5.046301478591696E-4	1.0199396639645564E-6	30	962	139	13503
[OVER]	GO:0050678	regulation of epithelial cell proliferation	BIOLOGICAL_PROCESS	5.174391559320719E-4	1.1073480925903334E-6	27	809	142	13656
[OVER]	GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	BIOLOGICAL_PROCESS	5.174391559320719E-4	1.0770576191421977E-6	10	108	159	14357
[OVER]	GO:0010574	regulation of vascular endothelial growth factor production	BIOLOGICAL_PROCESS	5.174391559320719E-4	1.0990660879669668E-6	8	60	161	14405
[OVER]	GO:0004879	nuclear receptor activity	MOLECULAR_FUNCTION	5.449849459443039E-4	1.2310919002427505E-6	8	61	161	14404
[OVER]	GO:0098531	ligand-activated transcription factor activity	MOLECULAR_FUNCTION	5.449849459443039E-4	1.2310919002427505E-6	8	61	161	14404
[OVER]	GO:0070670	response to interleukin-4	BIOLOGICAL_PROCESS	5.449849459443039E-4	1.2310919002427505E-6	8	61	161	14404
[OVER]	GO:0042753	positive regulation of circadian rhythm	BIOLOGICAL_PROCESS	5.894206679851396E-4	1.3548289439677445E-6	9	85	160	14380
[OVER]	GO:0009649	entrainment of circadian clock	BIOLOGICAL_PROCESS	6.924970436259009E-4	1.6192020597601615E-6	9	87	160	14378
[OVER]	GO:0010573	vascular endothelial growth factor production	BIOLOGICAL_PROCESS	7.196626962178858E-4	1.7112416982948182E-6	8	64	161	14401
[OVER]	GO:0009250	glucan biosynthetic process	BIOLOGICAL_PROCESS	8.136890848347623E-4	1.967068290529089E-6	10	116	159	14349
[OVER]	GO:0045940	positive regulation of steroid metabolic process	BIOLOGICAL_PROCESS	8.599706652439675E-4	2.113033775021836E-6	8	66	161	14399
[OVER]	GO:0009410	response to xenobiotic stimulus	BIOLOGICAL_PROCESS	8.829769077568648E-4	2.2045553516697375E-6	12	179	157	14286
[OVER]	GO:0060538	skeletal muscle organ development	BIOLOGICAL_PROCESS	9.425669162872968E-4	2.3906900742038995E-6	22	593	147	13872
[OVER]	GO:0042634	regulation of hair cycle	BIOLOGICAL_PROCESS	0.0010063573997264512	2.5923683661165667E-6	8	68	161	14397
[OVER]	GO:1903978	regulation of microglial cell activation	BIOLOGICAL_PROCESS	0.001020416486822285	2.66902421948523E-6	6	29	163	14436
[OVER]	GO:0044321	response to leptin	BIOLOGICAL_PROCESS	0.0010219099318076082	2.7134294547263405E-6	7	47	162	14418
[OVER]	GO:0005977	glycogen metabolic process	BIOLOGICAL_PROCESS	0.0010354441255365564	2.7904014796689192E-6	11	151	158	14314
[OVER]	GO:0106106	cold-induced thermogenesis	BIOLOGICAL_PROCESS	0.0011197418721833143	3.10632628117275E-6	15	295	154	14170
[OVER]	GO:0120161	regulation of cold-induced thermogenesis	BIOLOGICAL_PROCESS	0.0011197418721833143	3.10632628117275E-6	15	295	154	14170
[OVER]	GO:0050673	epithelial cell proliferation	BIOLOGICAL_PROCESS	0.0012011612430721658	3.379798210998445E-6	29	967	140	13498
[OVER]	GO:0043401	steroid hormone mediated signaling pathway	BIOLOGICAL_PROCESS	0.0012715742007164896	3.628317776387558E-6	17	381	152	14084
[OVER]	GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	BIOLOGICAL_PROCESS	0.001554599677383487	4.620733793197857E-6	8	74	161	14391
[OVER]	GO:0070232	regulation of T cell apoptotic process	BIOLOGICAL_PROCESS	0.001554599677383487	4.620733793197857E-6	8	74	161	14391
[OVER]	GO:0019752	carboxylic acid metabolic process	BIOLOGICAL_PROCESS	0.001554599677383487	4.614228963186766E-6	37	1444	132	13021
[OVER]	GO:0009725	response to hormone	BIOLOGICAL_PROCESS	0.0016224029874901532	4.8865623211370685E-6	56	2680	113	11785
[OVER]	GO:0008206	bile acid metabolic process	BIOLOGICAL_PROCESS	0.0016594266262887844	5.063839029217152E-6	8	75	161	14390
[OVER]	GO:0045455	ecdysteroid metabolic process	BIOLOGICAL_PROCESS	0.001720314807797968	5.317820116840705E-6	4	7	165	14458
[OVER]	GO:0006112	energy reserve metabolic process	BIOLOGICAL_PROCESS	0.0017771091916233565	5.570755324398341E-6	11	163	158	14302
[OVER]	GO:0000976	transcription regulatory region sequence-specific DNA binding	MOLECULAR_FUNCTION	0.0017771091916233565	5.7046662910273E-6	35	1338	134	13127
[OVER]	GO:0044281	small molecule metabolic process	BIOLOGICAL_PROCESS	0.0017771091916233565	5.64834064370299E-6	57	2762	112	11703
[OVER]	GO:0048143	astrocyte activation	BIOLOGICAL_PROCESS	0.002072593342530874	6.981747478108995E-6	6	35	163	14430
[OVER]	GO:0070328	triglyceride homeostasis	BIOLOGICAL_PROCESS	0.002072593342530874	6.973093285458296E-6	7	55	162	14410
[OVER]	GO:0045475	locomotor rhythm	BIOLOGICAL_PROCESS	0.002072593342530874	6.7796350777939176E-6	9	105	160	14360
[OVER]	GO:0055090	acylglycerol homeostasis	BIOLOGICAL_PROCESS	0.002072593342530874	6.973093285458296E-6	7	55	162	14410
[OVER]	GO:0001067	regulatory region nucleic acid binding	MOLECULAR_FUNCTION	0.0021123817951856786	7.2504160885548786E-6	35	1353	134	13112
[OVER]	GO:0120163	negative regulation of cold-induced thermogenesis	BIOLOGICAL_PROCESS	0.0021123817951856786	7.283209138079262E-6	9	106	160	14359
[OVER]	GO:0036314	response to sterol	BIOLOGICAL_PROCESS	0.0022418572194014366	7.818469278616351E-6	9	107	160	14358
[OVER]	GO:0043031	negative regulation of macrophage activation	BIOLOGICAL_PROCESS	0.0022874078588426354	8.06797841861826E-6	6	36	163	14429
[OVER]	GO:0032350	regulation of hormone metabolic process	BIOLOGICAL_PROCESS	0.00248871359414183	8.876638666538449E-6	10	139	159	14326
[OVER]	GO:0042632	cholesterol homeostasis	BIOLOGICAL_PROCESS	0.002611222552321471	9.417082878026944E-6	10	140	159	14325
[OVER]	GO:1990845	adaptive thermogenesis	BIOLOGICAL_PROCESS	0.003097651280849591	1.1294095741218338E-5	15	330	154	14135
[OVER]	GO:0016491	oxidoreductase activity	MOLECULAR_FUNCTION	0.0031422439249946823	1.1581210518943664E-5	23	708	146	13757
[OVER]	GO:0055092	sterol homeostasis	BIOLOGICAL_PROCESS	0.003187164502855502	1.1873081411977062E-5	10	144	159	14321
[OVER]	GO:0044342	type B pancreatic cell proliferation	BIOLOGICAL_PROCESS	0.0032333972542610443	1.2173452984377571E-5	6	39	163	14426
[OVER]	GO:1990837	sequence-specific double-stranded DNA binding	MOLECULAR_FUNCTION	0.0038500254460944725	1.495274020993375E-5	35	1400	134	13065
[OVER]	GO:0009785	blue light signaling pathway	BIOLOGICAL_PROCESS	0.0038500254460944725	1.4876183785502507E-5	3	2	166	14463
[OVER]	GO:0071483	cellular response to blue light	BIOLOGICAL_PROCESS	0.0038500254460944725	1.4876183785502507E-5	3	2	166	14463
[OVER]	GO:0043153	entrainment of circadian clock by photoperiod	BIOLOGICAL_PROCESS	0.004405152045953819	1.7283321545176082E-5	7	64	162	14401
[OVER]	GO:0050795	regulation of behavior	BIOLOGICAL_PROCESS	0.004577753191065924	1.814192997687918E-5	17	433	152	14032
[OVER]	GO:0010817	regulation of hormone levels	BIOLOGICAL_PROCESS	0.005264500876018538	2.107219072158968E-5	33	1302	136	13163
[OVER]	GO:0021930	cerebellar granule cell precursor proliferation	BIOLOGICAL_PROCESS	0.005547316808914147	2.264390406682349E-5	6	44	163	14421
[OVER]	GO:0021924	cell proliferation in external granule layer	BIOLOGICAL_PROCESS	0.005547316808914147	2.264390406682349E-5	6	44	163	14421
[OVER]	GO:0070231	T cell apoptotic process	BIOLOGICAL_PROCESS	0.005673208864589926	2.3382622831900774E-5	8	94	161	14371
[OVER]	GO:0006082	organic acid metabolic process	BIOLOGICAL_PROCESS	0.005778507772446307	2.4045627396935055E-5	38	1619	131	12846
[OVER]	GO:0002269	leukocyte activation involved in inflammatory response	BIOLOGICAL_PROCESS	0.005852202874746132	2.4816141861761827E-5	7	68	162	14397
[OVER]	GO:0001774	microglial cell activation	BIOLOGICAL_PROCESS	0.005852202874746132	2.4816141861761827E-5	7	68	162	14397
[OVER]	GO:0048712	negative regulation of astrocyte differentiation	BIOLOGICAL_PROCESS	0.005939007277426676	2.541960075940558E-5	6	45	163	14420
[OVER]	GO:0006073	cellular glucan metabolic process	BIOLOGICAL_PROCESS	0.006213174432155012	2.7331762452709008E-5	11	195	158	14270
[OVER]	GO:0030522	intracellular receptor signaling pathway	BIOLOGICAL_PROCESS	0.006213174432155012	2.712660092440852E-5	20	593	149	13872
[OVER]	GO:0044042	glucan metabolic process	BIOLOGICAL_PROCESS	0.006213174432155012	2.7331762452709008E-5	11	195	158	14270
[OVER]	GO:0060567	negative regulation of DNA-templated transcription, termination	BIOLOGICAL_PROCESS	0.006259770172761267	2.8032894603179295E-5	4	12	165	14453
[OVER]	GO:0006290	pyrimidine dimer repair	BIOLOGICAL_PROCESS	0.006259770172761267	2.8032894603179295E-5	4	12	165	14453
[OVER]	GO:0003053	circadian regulation of heart rate	BIOLOGICAL_PROCESS	0.006362049621154879	2.949945728510763E-5	3	3	166	14462
[OVER]	GO:0003904	deoxyribodipyrimidine photo-lyase activity	MOLECULAR_FUNCTION	0.006362049621154879	2.949945728510763E-5	3	3	166	14462
[OVER]	GO:0003913	DNA photolyase activity	MOLECULAR_FUNCTION	0.006362049621154879	2.949945728510763E-5	3	3	166	14462
[OVER]	GO:0000719	photoreactive repair	BIOLOGICAL_PROCESS	0.006362049621154879	2.949945728510763E-5	3	3	166	14462
[OVER]	GO:0055088	lipid homeostasis	BIOLOGICAL_PROCESS	0.006428031634405869	3.0060148728248426E-5	13	275	156	14190
[OVER]	GO:0071396	cellular response to lipid	BIOLOGICAL_PROCESS	0.006461476229575499	3.0472622015594036E-5	36	1511	133	12954
[OVER]	GO:0033692	cellular polysaccharide biosynthetic process	BIOLOGICAL_PROCESS	0.006515978813097791	3.098789115728351E-5	10	162	159	14303
[OVER]	GO:0032352	positive regulation of hormone metabolic process	BIOLOGICAL_PROCESS	0.007271323304235995	3.4868232862226266E-5	7	72	162	14393
[OVER]	GO:0043436	oxoacid metabolic process	BIOLOGICAL_PROCESS	0.007751257549083503	3.7476852573542084E-5	37	1589	132	12876
[OVER]	GO:0150077	regulation of neuroinflammatory response	BIOLOGICAL_PROCESS	0.008080177733970519	3.938738403195711E-5	6	49	163	14416
[OVER]	GO:0014706	striated muscle tissue development	BIOLOGICAL_PROCESS	0.008524481337604929	4.211184477463728E-5	30	1168	139	13297
[OVER]	GO:0050810	regulation of steroid biosynthetic process	BIOLOGICAL_PROCESS	0.008524481337604929	4.2228833955558835E-5	11	205	158	14260
[OVER]	GO:0043565	sequence-specific DNA binding	MOLECULAR_FUNCTION	0.008930653230287062	4.459486810986287E-5	36	1539	133	12926
[OVER]	GO:0003690	double-stranded DNA binding	MOLECULAR_FUNCTION	0.009698720771944927	4.8814549916260685E-5	35	1483	134	12982
[OVER]	GO:0006694	steroid biosynthetic process	BIOLOGICAL_PROCESS	0.01064498780360545	5.399906625694517E-5	14	335	155	14130
[OVER]	GO:0072615	interleukin-17 secretion	BIOLOGICAL_PROCESS	0.011365834644296314	5.810615737780781E-5	4	15	165	14450
[OVER]	GO:0001659	temperature homeostasis	BIOLOGICAL_PROCESS	0.012064256069913798	6.263296259496324E-5	15	385	154	14080
[OVER]	GO:0046548	retinal rod cell development	BIOLOGICAL_PROCESS	0.012064256069913798	6.257026944421616E-5	5	32	164	14433
[OVER]	GO:0003707	steroid hormone receptor activity	MOLECULAR_FUNCTION	0.012398112144180958	6.485755966519584E-5	6	54	163	14411
[OVER]	GO:0019218	regulation of steroid metabolic process	BIOLOGICAL_PROCESS	0.013008678878371416	6.856712601844403E-5	12	257	157	14208
[OVER]	GO:0070228	regulation of lymphocyte apoptotic process	BIOLOGICAL_PROCESS	0.013339435649509693	7.083915416455827E-5	8	111	161	14354
[OVER]	GO:0034144	negative regulation of toll-like receptor 4 signaling pathway	BIOLOGICAL_PROCESS	0.013415155317118383	7.198059291650085E-5	4	16	165	14449
[OVER]	GO:0009755	hormone-mediated signaling pathway	BIOLOGICAL_PROCESS	0.013415155317118383	7.230456636658741E-5	18	535	151	13930
[OVER]	GO:0043030	regulation of macrophage activation	BIOLOGICAL_PROCESS	0.01385981564286574	7.52504554778507E-5	7	82	162	14383
[OVER]	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	MOLECULAR_FUNCTION	0.01474066090788213	8.079689087823054E-5	22	750	147	13715
[OVER]	GO:0044324	regulation of transcription involved in anterior/posterior axis specification	BIOLOGICAL_PROCESS	0.01474066090788213	8.120127873006047E-5	3	5	166	14460
[OVER]	GO:0001216	DNA-binding transcription activator activity	MOLECULAR_FUNCTION	0.01512341071105693	8.39090674730698E-5	22	752	147	13713
[OVER]	GO:0021534	cell proliferation in hindbrain	BIOLOGICAL_PROCESS	0.015226611370682432	8.554582895224632E-5	6	57	163	14408
[OVER]	GO:0000271	polysaccharide biosynthetic process	BIOLOGICAL_PROCESS	0.015226611370682432	8.568853543521996E-5	10	184	159	14281
[OVER]	GO:0048641	regulation of skeletal muscle tissue development	BIOLOGICAL_PROCESS	0.015671323562816596	8.94333053162759E-5	10	185	159	14280
[OVER]	GO:0034637	cellular carbohydrate biosynthetic process	BIOLOGICAL_PROCESS	0.015671323562816596	8.94333053162759E-5	10	185	159	14280
[OVER]	GO:0072539	T-helper 17 cell differentiation	BIOLOGICAL_PROCESS	0.01615978139560605	9.350168762170504E-5	6	58	163	14407
[OVER]	GO:0009628	response to abiotic stimulus	BIOLOGICAL_PROCESS	0.01615978139560605	9.321092616686328E-5	66	3702	103	10763
[OVER]	GO:0015813	L-glutamate transmembrane transport	BIOLOGICAL_PROCESS	0.017396316205853943	1.0203522365419821E-4	6	59	163	14406
[OVER]	GO:0036315	cellular response to sterol	BIOLOGICAL_PROCESS	0.017396316205853943	1.0203522365419821E-4	6	59	163	14406
[OVER]	GO:0001221	transcription cofactor binding	MOLECULAR_FUNCTION	0.01780085675527302	1.0511344891751596E-4	9	152	160	14313
[OVER]	GO:0060537	muscle tissue development	BIOLOGICAL_PROCESS	0.01831144558017184	1.0885415277714801E-4	30	1232	139	13233
[OVER]	GO:0061900	glial cell activation	BIOLOGICAL_PROCESS	0.019032148240406655	1.1389269545045794E-4	7	88	162	14377
[OVER]	GO:0035881	amacrine cell differentiation	BIOLOGICAL_PROCESS	0.019348247202718636	1.1655108686296648E-4	5	37	164	14428
[OVER]	GO:0051946	regulation of glutamate uptake involved in transmission of nerve impulse	BIOLOGICAL_PROCESS	0.019534250003086288	1.2076816076096623E-4	3	6	166	14459
[OVER]	GO:0051941	regulation of amino acid uptake involved in synaptic transmission	BIOLOGICAL_PROCESS	0.019534250003086288	1.2076816076096623E-4	3	6	166	14459
[OVER]	GO:0007517	muscle organ development	BIOLOGICAL_PROCESS	0.019534250003086288	1.1995444848262456E-4	29	1178	140	13287
[OVER]	GO:0019249	lactate biosynthetic process	BIOLOGICAL_PROCESS	0.019534250003086288	1.2076816076096623E-4	3	6	166	14459
[OVER]	GO:0014070	response to organic cyclic compound	BIOLOGICAL_PROCESS	0.02019237750463115	1.2563719209872351E-4	52	2709	117	11756
[OVER]	GO:0061614	pri-miRNA transcription by RNA polymerase II	BIOLOGICAL_PROCESS	0.020243409475252307	1.2675697289620197E-4	9	156	160	14309
[OVER]	GO:1901615	organic hydroxy compound metabolic process	BIOLOGICAL_PROCESS	0.020561151680443274	1.3119111562443495E-4	26	1005	143	13460
[OVER]	GO:0046068	cGMP metabolic process	BIOLOGICAL_PROCESS	0.020561151680443274	1.3066475304288305E-4	5	38	164	14427
[OVER]	GO:0032620	interleukin-17 production	BIOLOGICAL_PROCESS	0.020561151680443274	1.3066475304288305E-4	5	38	164	14427
[OVER]	GO:0033993	response to lipid	BIOLOGICAL_PROCESS	0.022433341632239995	1.4402573393662582E-4	49	2511	120	11954
[OVER]	GO:0046689	response to mercury ion	BIOLOGICAL_PROCESS	0.02260924318955909	1.460510696270016E-4	5	39	164	14426
[OVER]	GO:0031554	regulation of DNA-templated transcription, termination	BIOLOGICAL_PROCESS	0.023429487225352125	1.5227820334315175E-4	4	20	165	14445
[OVER]	GO:0046889	positive regulation of lipid biosynthetic process	BIOLOGICAL_PROCESS	0.023858894268501896	1.5601464567442685E-4	11	239	158	14226
[OVER]	GO:0042754	negative regulation of circadian rhythm	BIOLOGICAL_PROCESS	0.02474441793722863	1.6278577171085294E-4	5	40	164	14425
[OVER]	GO:0008134	transcription factor binding	MOLECULAR_FUNCTION	0.02528868384805891	1.6736853337398795E-4	33	1451	136	13014
[OVER]	GO:0008502	melatonin receptor activity	MOLECULAR_FUNCTION	0.02556015091238228	1.7106245063255312E-4	3	7	166	14458
[OVER]	GO:0042445	hormone metabolic process	BIOLOGICAL_PROCESS	0.02556015091238228	1.7119111893919094E-4	15	423	154	14042
[OVER]	GO:0032870	cellular response to hormone stimulus	BIOLOGICAL_PROCESS	0.02572978831180863	1.7334696678981759E-4	38	1778	131	12687
[OVER]	GO:0018298	protein-chromophore linkage	BIOLOGICAL_PROCESS	0.02651069717431667	1.7965874913043042E-4	4	21	165	14444
[OVER]	GO:0070243	regulation of thymocyte apoptotic process	BIOLOGICAL_PROCESS	0.026545505328486797	1.809466538461431E-4	5	41	164	14424
[OVER]	GO:0009314	response to radiation	BIOLOGICAL_PROCESS	0.028615387764867967	1.983562584703492E-4	32	1401	137	13064
[OVER]	GO:0009416	response to light stimulus	BIOLOGICAL_PROCESS	0.028615387764867967	1.9842727247761777E-4	27	1092	142	13373
[OVER]	GO:0044264	cellular polysaccharide metabolic process	BIOLOGICAL_PROCESS	0.028615387764867967	1.9845808500185843E-4	11	246	158	14219
[OVER]	GO:0048535	lymph node development	BIOLOGICAL_PROCESS	0.02862003730828067	2.0061353259344798E-4	5	42	164	14423
[OVER]	GO:0048710	regulation of astrocyte differentiation	BIOLOGICAL_PROCESS	0.02862003730828067	2.007587921993294E-4	7	97	162	14368
[OVER]	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	MOLECULAR_FUNCTION	0.02910980331822635	2.0534795666961084E-4	17	531	152	13934
[OVER]	GO:0072538	T-helper 17 type immune response	BIOLOGICAL_PROCESS	0.029614708244372182	2.1008333435352993E-4	6	68	163	14397
[OVER]	GO:0045944	positive regulation of transcription by RNA polymerase II	BIOLOGICAL_PROCESS	0.031010716609903836	2.2121543176723696E-4	41	2001	128	12464
[OVER]	GO:0001217	DNA-binding transcription repressor activity	MOLECULAR_FUNCTION	0.03185277255899409	2.284845968841569E-4	17	536	152	13929
[OVER]	GO:0050796	regulation of insulin secretion	BIOLOGICAL_PROCESS	0.03217903435272263	2.3337547206230897E-4	17	537	152	13928
[OVER]	GO:0034634	glutathione transmembrane transporter activity	MOLECULAR_FUNCTION	0.03217903435272263	2.332166870790348E-4	3	8	166	14457
[OVER]	GO:0045187	regulation of circadian sleep/wake cycle, sleep	BIOLOGICAL_PROCESS	0.032831705601405616	2.3941005154593716E-4	7	100	162	14365
[OVER]	GO:0060850	regulation of transcription involved in cell fate commitment	BIOLOGICAL_PROCESS	0.0331795118488646	2.432611933594876E-4	6	70	163	14395
[OVER]	GO:0046549	retinal cone cell development	BIOLOGICAL_PROCESS	0.033209126802578356	2.447944194221684E-4	5	44	164	14421
[OVER]	GO:0000122	negative regulation of transcription by RNA polymerase II	BIOLOGICAL_PROCESS	0.03499286096937879	2.593296477340718E-4	35	1616	134	12849
[OVER]	GO:0003677	DNA binding	MOLECULAR_FUNCTION	0.03585788183392675	2.671613278158851E-4	44	2225	125	12240
[OVER]	GO:0098712	L-glutamate import across plasma membrane	BIOLOGICAL_PROCESS	0.035977426350716296	2.694778100220101E-4	5	45	164	14420
[OVER]	GO:0019318	hexose metabolic process	BIOLOGICAL_PROCESS	0.03721106289229174	2.801926821834673E-4	16	494	153	13971
[OVER]	GO:0006006	glucose metabolic process	BIOLOGICAL_PROCESS	0.03744369635295573	2.8342828848787477E-4	15	444	154	14021
