Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference	TestSet Sequences
[OVER]	GO:0009628	response to abiotic stimulus	BIOLOGICAL_PROCESS	0.03216567524503366	6.900647554943098E-4	488	3286	1191	9669	OG0000405;OG0023646;OG0024853;OG0018058;OG0044346;OG0010336;OG0035750;OG0006079;OG0018053;OG0048939;OG0000879;OG0001969;OG0047989;OG0019254;OG0023754;OG0021573;OG0012619;OG0041080;OG0038906;OG0011647;OG0005092;OG0032496;OG0035404;OG0013951;OG0000400;OG0001959;OG0019246;OG0011879;OG0012604;OG0008357;OG0007023;OG0007143;OG0009569;OG0031295;OG0034684;OG0032267;OG0007388;OG0009202;OG0033230;OG0034561;OG0019240;OG0001702;OG0000977;OG0023855;OG0020466;OG0038935;OG0034577;OG0010663;OG0011995;OG0011630;OG0033244;OG0008349;OG0021425;OG0032392;OG0002506;OG0043451;OG0043457;OG0014971;OG0014975;OG0035703;OG0029394;OG0009268;OG0000695;OG0001667;OG0023431;OG0026942;OG0044556;OG0004919;OG0008040;OG0015813;OG0036806;OG0013512;OG0010485;OG0034752;OG0031365;OG0000682;OG0001530;OG0002620;OG0024879;OG0023305;OG0018077;OG0048924;OG0019049;OG0044324;OG0023780;OG0008393;OG0020270;OG0021482;OG0007068;OG0037912;OG0012411;OG0013742;OG0011200;OG0008154;OG0012772;OG0010351;OG0011441;OG0012771;OG0002852;OG0018190;OG0001523;OG0000798;OG0025958;OG0019162;OG0045784;OG0001509;OG0020144;OG0012404;OG0008023;OG0010580;OG0001873;OG0006908;OG0049516;OG0049996;OG0046248;OG0014410;OG0020095;OG0017805;OG0022270;OG0036327;OG0034267;OG0028942;OG0033053;OG0040813;OG0023111;OG0026622;OG0026740;OG0014400;OG0015606;OG0013558;OG0039967;OG0000240;OG0001576;OG0001457;OG0003758;OG0001337;OG0002528;OG0003616;OG0025525;OG0025883;OG0024794;OG0021166;OG0024550;OG0008073;OG0049893;OG0047232;OG0047353;OG0038403;OG0013663;OG0019083;OG0010391;OG0003863;OG0004715;OG0022008;OG0028606;OG0004712;OG0026606;OG0002758;OG0003728;OG0048332;OG0042907;OG0037565;OG0012201;OG0038775;OG0039502;OG0013530;OG0011593;OG0010020;OG0029944;OG0000101;OG0001553;OG0035022;OG0039740;OG0037684;OG0028857;OG0003975;OG0000468;OG0024659;OG0001678;OG0037681;OG0004823;OG0049716;OG0014694;OG0025103;OG0016512;OG0024132;OG0044383;OG0015307;OG0044260;OG0002591;OG0001265;OG0046577;OG0027757;OG0047666;OG0014446;OG0038708;OG0016869;OG0044272;OG0033269;OG0013237;OG0001371;OG0035563;OG0002100;OG0013355;OG0002344;OG0002222;OG0005976;OG0013350;OG0031083;OG0006808;OG0022297;OG0024590;OG0018915;OG0045493;OG0018914;OG0016607;OG0036428;OG0035211;OG0034244;OG0002694;OG0013101;OG0012496;OG0005723;OG0038840;OG0004514;OG0028805;OG0024347;OG0027856;OG0027976;OG0047687;OG0023014;OG0014300;OG0023490;OG0036436;OG0035343;OG0039702;OG0036550;OG0049739;OG0001357;OG0003414;OG0011270;OG0004987;OG0032193;OG0043930;OG0015223;OG0032912;OG0014138;OG0004574;OG0007600;OG0004454;OG0036047;OG0001186;OG0002154;OG0037254;OG0050232;OG0007604;OG0038462;OG0038590;OG0026105;OG0016306;OG0032805;OG0032803;OG0029882;OG0044908;OG0003352;OG0029766;OG0001178;OG0029646;OG0028437;OG0007959;OG0036053;OG0006869;OG0014470;OG0031609;OG0026458;OG0015686;OG0016896;OG0017506;OG0039218;OG0006970;OG0005764;OG0012174;OG0006975;OG0040437;OG0006618;OG0002138;OG0006857;OG0026204;OG0032826;OG0018947;OG0003332;OG0013012;OG0006965;OG0003215;OG0004665;OG0003456;OG0003217;OG0003339;OG0002008;OG0019502;OG0019623;OG0010928;OG0026397;OG0017328;OG0039639;OG0035277;OG0038421;OG0020725;OG0040974;OG0037575;OG0036480;OG0040977;OG0042915;OG0005108;OG0015130;OG0014041;OG0048477;OG0016586;OG0014167;OG0046172;OG0010914;OG0048590;OG0004248;OG0036494;OG0037223;OG0021922;OG0018750;OG0046189;OG0018995;OG0019964;OG0017420;OG0019722;OG0027102;OG0016214;OG0019966;OG0010901;OG0024190;OG0004472;OG0038448;OG0039534;OG0001087;OG0038202;OG0039654;OG0037113;OG0005325;OG0013062;OG0042936;OG0035294;OG0036140;OG0047168;OG0049225;OG0014142;OG0026006;OG0009909;OG0049106;OG0016688;OG0031932;OG0025031;OG0001190;OG0006643;OG0003375;OG0003135;OG0040644;OG0028657;OG0009912;OG0017362;OG0015188;OG0019664;OG0011938;OG0030338;OG0004170;OG0010850;OG0008531;OG0044855;OG0039036;OG0009625;OG0038063;OG0015295;OG0019655;OG0015056;OG0043545;OG0031679;OG0027156;OG0010957;OG0005371;OG0008887;OG0031686;OG0009618;OG0009735;OG0021723;OG0008769;OG0018794;OG0017102;OG0015168;OG0031449;OG0018319;OG0004153;OG0030001;OG0032664;OG0005243;OG0004039;OG0005129;OG0009845;OG0008758;OG0008879;OG0009969;OG0022923;OG0043561;OG0019876;OG0030006;OG0035814;OG0030011;OG0030256;OG0008861;OG0044528;OG0004147;OG0016480;OG0008627;OG0000604;OG0019100;OG0019224;OG0020693;OG0011979;OG0012954;OG0030660;OG0010411;OG0007489;OG0050397;OG0029558;OG0045902;OG0023718;OG0037172;OG0009428;OG0022748;OG0018248;OG0011605;OG0032848;OG0010401;OG0006384;OG0031885;OG0029201;OG0021408;OG0038032;OG0037062;OG0020799;OG0000842;OG0017023;OG0017022;OG0045811;OG0000827;OG0044964;OG0040123;OG0001918;OG0044720;OG0034918;OG0031644;OG0027067;OG0006250;OG0011601;OG0005162;OG0006494;OG0032982;OG0038289;OG0020549;OG0039132;OG0023935;OG0021999;OG0018101;OG0019435;OG0016287;OG0020540;OG0010618;OG0032505;OG0031416;OG0019437;OG0007570;OG0030209;OG0030449;OG0008423;OG0028252;OG0007694;OG0009514;OG0007571;OG0032994;OG0039385;OG0009638;OG0000700;OG0021625
[OVER]	GO:1901385	regulation of voltage-gated calcium channel activity	BIOLOGICAL_PROCESS	0.022382431180930248	4.199363671532987E-4	22	68	1657	12887	OG0003616;OG0038590;OG0000977;OG0004170;OG0044260;OG0032496;OG0012764;OG0011553;OG0006643;OG0039218;OG0009202;OG0028447;OG0006965;OG0000695;OG0001576;OG0006618;OG0013062;OG0004715;OG0001523;OG0021425;OG0004514;OG0026606
[OVER]	GO:0050863	regulation of T cell activation	BIOLOGICAL_PROCESS	0.02631749491409367	5.198080257335633E-4	103	553	1576	12402	OG0023368;OG0049516;OG0023646;OG0002827;OG0042962;OG0018058;OG0024293;OG0028942;OG0018053;OG0021576;OG0001969;OG0021335;OG0045689;OG0013829;OG0012619;OG0020360;OG0038906;OG0032805;OG0032255;OG0035404;OG0028794;OG0036297;OG0029646;OG0000520;OG0001457;OG0008768;OG0008769;OG0001959;OG0000908;OG0049774;OG0017506;OG0005003;OG0013663;OG0030001;OG0033230;OG0002758;OG0003728;OG0004819;OG0030921;OG0025352;OG0017615;OG0034577;OG0033126;OG0006285;OG0009316;OG0011630;OG0038775;OG0002248;OG0032392;OG0039064;OG0021548;OG0043451;OG0008690;OG0048982;OG0035945;OG0039639;OG0038421;OG0001265;OG0020203;OG0014043;OG0023431;OG0016586;OG0047666;OG0047781;OG0016624;OG0034478;OG0010248;OG0032572;OG0013512;OG0005850;OG0034752;OG0039884;OG0037223;OG0013350;OG0026778;OG0048004;OG0034918;OG0019966;OG0011834;OG0006494;OG0037912;OG0013742;OG0001087;OG0032982;OG0038564;OG0038202;OG0024903;OG0035172;OG0019162;OG0000932;OG0047289;OG0048774;OG0016564;OG0026640;OG0031932;OG0025031;OG0050319;OG0001190;OG0039822;OG0035343;OG0039702;OG0028657;OG0009638
[OVER]	GO:0048167	regulation of synaptic plasticity	BIOLOGICAL_PROCESS	0.03675189396624023	8.277322540686626E-4	114	634	1565	12321	OG0017362;OG0006908;OG0023002;OG0043930;OG0021342;OG0030338;OG0014776;OG0010850;OG0004574;OG0009068;OG0036047;OG0006079;OG0005426;OG0044855;OG0002950;OG0039036;OG0036160;OG0046917;OG0038590;OG0023111;OG0025655;OG0025532;OG0010957;OG0016306;OG0032496;OG0000240;OG0006900;OG0028557;OG0007438;OG0001457;OG0008768;OG0009615;OG0036053;OG0008769;OG0002528;OG0048328;OG0026458;OG0001959;OG0044644;OG0016896;OG0000908;OG0032019;OG0024791;OG0041090;OG0004153;OG0029771;OG0012333;OG0034684;OG0009202;OG0029414;OG0012174;OG0003863;OG0022008;OG0023855;OG0040692;OG0048332;OG0032826;OG0003332;OG0006168;OG0003215;OG0001553;OG0003217;OG0008349;OG0003975;OG0001678;OG0019100;OG0019623;OG0016512;OG0026397;OG0015789;OG0022192;OG0039639;OG0008576;OG0010411;OG0007489;OG0004254;OG0001265;OG0000055;OG0007409;OG0004019;OG0005108;OG0023431;OG0009250;OG0001371;OG0000162;OG0000682;OG0037223;OG0026535;OG0000827;OG0016214;OG0010901;OG0045493;OG0034885;OG0037235;OG0039534;OG0012771;OG0037479;OG0009806;OG0000035;OG0013062;OG0001523;OG0035172;OG0024868;OG0049226;OG0007570;OG0028094;OG0001190;OG0008423;OG0006643;OG0008023;OG0036550;OG0033043;OG0009638;OG0021625
[OVER]	GO:0050807	regulation of synapse organization	BIOLOGICAL_PROCESS	0.0038627634519965803	4.229182271778409E-5	165	911	1514	12044	OG0006908;OG0023002;OG0021342;OG0044346;OG0004170;OG0010336;OG0009503;OG0035750;OG0004212;OG0013168;OG0002154;OG0006079;OG0020923;OG0002950;OG0046917;OG0038590;OG0026107;OG0024202;OG0023111;OG0025532;OG0030105;OG0016306;OG0032805;OG0011647;OG0001291;OG0012744;OG0004164;OG0032496;OG0011532;OG0028794;OG0001296;OG0003510;OG0042689;OG0030190;OG0045835;OG0001576;OG0000400;OG0009735;OG0021723;OG0011490;OG0008768;OG0008769;OG0003616;OG0048328;OG0018794;OG0047515;OG0025525;OG0049776;OG0008908;OG0015168;OG0024550;OG0035928;OG0032019;OG0041090;OG0045693;OG0036987;OG0008357;OG0009569;OG0037159;OG0012333;OG0037275;OG0005764;OG0003863;OG0006618;OG0004715;OG0040835;OG0043826;OG0019077;OG0040692;OG0036070;OG0025514;OG0001827;OG0026201;OG0032826;OG0018947;OG0008346;OG0031341;OG0013655;OG0012443;OG0008861;OG0002365;OG0040720;OG0006965;OG0000101;OG0037684;OG0000468;OG0009716;OG0002506;OG0004928;OG0024777;OG0019623;OG0016512;OG0017328;OG0030412;OG0015789;OG0044141;OG0015307;OG0029272;OG0039639;OG0030660;OG0029554;OG0010252;OG0007884;OG0004254;OG0001265;OG0000055;OG0000695;OG0036761;OG0036480;OG0000334;OG0016192;OG0007409;OG0004019;OG0005108;OG0022103;OG0026669;OG0014043;OG0023431;OG0006384;OG0013512;OG0010485;OG0000162;OG0002100;OG0030155;OG0036494;OG0029329;OG0038032;OG0045012;OG0026535;OG0019964;OG0044964;OG0001918;OG0016699;OG0034516;OG0034885;OG0016607;OG0007622;OG0038448;OG0039534;OG0005287;OG0012771;OG0032982;OG0002574;OG0009806;OG0004631;OG0000035;OG0002852;OG0050055;OG0003302;OG0035172;OG0042936;OG0035294;OG0018067;OG0027976;OG0024225;OG0045029;OG0030209;OG0045021;OG0001190;OG0011158;OG0005155;OG0003375;OG0039385;OG0009638;OG0021625
[OVER]	GO:0060390	regulation of SMAD protein signal transduction	BIOLOGICAL_PROCESS	0.006937292959650723	8.896781661363341E-5	21	55	1658	12900	OG0049516;OG0025403;OG0026006;OG0001707;OG0011979;OG0035945;OG0044272;OG0032255;OG0006384;OG0013655;OG0029201;OG0035750;OG0012563;OG0009586;OG0009202;OG0008861;OG0010580;OG0040437;OG0009735;OG0009625;OG0022923
[OVER]	GO:0032101	regulation of response to external stimulus	BIOLOGICAL_PROCESS	0.030693956594438528	6.430637178691048E-4	295	1880	1384	11075	OG0018298;OG0000405;OG0024853;OG0042962;OG0018058;OG0044346;OG0009581;OG0024293;OG0049472;OG0034666;OG0010336;OG0003240;OG0013842;OG0001063;OG0037254;OG0018053;OG0030062;OG0048939;OG0021576;OG0026107;OG0047989;OG0012619;OG0018965;OG0032805;OG0011647;OG0032255;OG0001291;OG0032496;OG0035404;OG0044908;OG0009694;OG0011771;OG0044902;OG0029646;OG0030190;OG0000642;OG0036053;OG0006869;OG0047515;OG0005519;OG0001959;OG0044005;OG0045693;OG0017506;OG0012604;OG0013822;OG0012730;OG0039218;OG0007388;OG0006970;OG0038488;OG0037275;OG0006611;OG0002138;OG0013381;OG0001702;OG0000977;OG0023855;OG0040692;OG0026204;OG0026201;OG0049389;OG0017615;OG0032826;OG0010657;OG0034577;OG0010663;OG0011995;OG0029540;OG0006285;OG0011630;OG0033244;OG0037044;OG0003456;OG0000740;OG0021425;OG0019351;OG0021548;OG0002506;OG0004928;OG0019502;OG0045193;OG0026397;OG0035945;OG0029272;OG0029394;OG0039639;OG0005461;OG0009701;OG0040612;OG0015130;OG0023431;OG0017674;OG0016586;OG0014167;OG0009250;OG0049200;OG0046172;OG0017319;OG0029163;OG0015805;OG0013512;OG0035167;OG0010485;OG0034752;OG0031365;OG0039884;OG0002620;OG0024879;OG0017780;OG0048924;OG0048004;OG0019964;OG0017420;OG0044324;OG0027102;OG0008393;OG0019966;OG0010901;OG0034516;OG0014955;OG0024190;OG0034885;OG0034523;OG0033435;OG0013742;OG0008154;OG0007622;OG0038448;OG0012771;OG0038564;OG0002852;OG0018190;OG0007623;OG0013062;OG0000798;OG0042936;OG0025958;OG0019162;OG0045784;OG0026249;OG0049226;OG0001509;OG0003809;OG0031932;OG0011307;OG0028094;OG0050319;OG0012404;OG0040644;OG0028657;OG0005676;OG0001873;OG0023368;OG0015188;OG0049996;OG0014410;OG0021183;OG0011938;OG0014776;OG0035119;OG0009068;OG0002790;OG0005821;OG0028942;OG0044855;OG0039036;OG0009625;OG0003645;OG0046917;OG0026747;OG0015054;OG0015056;OG0014400;OG0027033;OG0004164;OG0005371;OG0031686;OG0000483;OG0009618;OG0042689;OG0045835;OG0021723;OG0001457;OG0001337;OG0016497;OG0017102;OG0025883;OG0015168;OG0035928;OG0049893;OG0026053;OG0047232;OG0047353;OG0004153;OG0013665;OG0020509;OG0005003;OG0030001;OG0004039;OG0006217;OG0003863;OG0022923;OG0019077;OG0003728;OG0024667;OG0030921;OG0008184;OG0048332;OG0011902;OG0042907;OG0037565;OG0038775;OG0013530;OG0001673;OG0044528;OG0000101;OG0003975;OG0047916;OG0000604;OG0019100;OG0048869;OG0024014;OG0024132;OG0008690;OG0048982;OG0015789;OG0015307;OG0012954;OG0010411;OG0007489;OG0004771;OG0001265;OG0037172;OG0047424;OG0045366;OG0020203;OG0049842;OG0047666;OG0032846;OG0011605;OG0010401;OG0001371;OG0033264;OG0031885;OG0029201;OG0002100;OG0029329;OG0020799;OG0017023;OG0045012;OG0017022;OG0044964;OG0020791;OG0040123;OG0001918;OG0001919;OG0026773;OG0012928;OG0010627;OG0010867;OG0045493;OG0018914;OG0016607;OG0005162;OG0035211;OG0013101;OG0032982;OG0031772;OG0002574;OG0044957;OG0000035;OG0050050;OG0004514;OG0021999;OG0000932;OG0024347;OG0027856;OG0048774;OG0014780;OG0019435;OG0024225;OG0020540;OG0031416;OG0043080;OG0011158;OG0007571;OG0012488;OG0035343;OG0007215;OG0005155;OG0038850;OG0039385;OG0049739;OG0021625
[OVER]	GO:0043051	regulation of pharyngeal pumping	BIOLOGICAL_PROCESS	0.02756405065172599	5.498844810192329E-4	17	46	1662	12909	OG0001702;OG0019100;OG0049226;OG0019439;OG0032019;OG0014776;OG0041090;OG0027067;OG0028094;OG0036428;OG0010411;OG0009068;OG0000162;OG0000055;OG0039036;OG0020799;OG0000468
[OVER]	GO:0150011	regulation of neuron projection arborization	BIOLOGICAL_PROCESS	0.036651246518528906	8.240147254007449E-4	15	39	1664	12916	OG0017880;OG0001707;OG0024225;OG0025980;OG0001190;OG0010644;OG0006384;OG0013655;OG0009586;OG0039896;OG0006217;OG0003302;OG0029329;OG0008769;OG0044826
[OVER]	GO:0016057	regulation of membrane potential in photoreceptor cell	BIOLOGICAL_PROCESS	0.01660726953490782	2.7279990725881674E-4	9	12	1670	12943	OG0003616;OG0025655;OG0006965;OG0000695;OG0001576;OG0006618;OG0004170;OG0004715;OG0009615
[OVER]	GO:0040012	regulation of locomotion	BIOLOGICAL_PROCESS	0.025862192674834337	5.087678023825469E-4	348	2252	1331	10703	OG0000405;OG0023646;OG0017880;OG0016430;OG0042962;OG0049472;OG0010336;OG0013842;OG0028542;OG0001186;OG0013168;OG0009586;OG0050232;OG0007604;OG0039552;OG0009906;OG0005423;OG0002950;OG0045306;OG0018053;OG0048939;OG0049922;OG0001969;OG0021335;OG0025930;OG0019810;OG0041080;OG0032805;OG0011647;OG0001291;OG0012744;OG0032496;OG0044908;OG0003352;OG0028794;OG0009694;OG0011771;OG0001178;OG0028557;OG0029646;OG0030190;OG0000520;OG0035880;OG0000400;OG0006869;OG0020235;OG0047515;OG0026458;OG0001959;OG0026576;OG0044005;OG0049375;OG0045693;OG0046540;OG0012604;OG0013822;OG0007023;OG0012730;OG0039218;OG0034684;OG0007388;OG0006970;OG0037275;OG0012174;OG0033230;OG0006611;OG0005407;OG0024703;OG0006979;OG0043826;OG0001702;OG0000977;OG0023855;OG0040692;OG0001707;OG0026201;OG0049389;OG0017615;OG0007492;OG0045460;OG0032826;OG0034577;OG0010663;OG0011995;OG0035669;OG0029540;OG0011630;OG0001153;OG0003215;OG0003456;OG0000740;OG0008349;OG0023969;OG0002506;OG0004928;OG0010928;OG0045193;OG0026397;OG0017328;OG0035945;OG0007083;OG0039639;OG0011589;OG0009700;OG0009701;OG0007884;OG0037575;OG0036480;OG0000334;OG0040977;OG0000336;OG0022103;OG0023431;OG0024763;OG0017674;OG0016586;OG0014167;OG0049200;OG0046172;OG0026265;OG0017319;OG0029163;OG0015805;OG0010248;OG0003152;OG0010485;OG0030155;OG0034752;OG0047819;OG0037223;OG0002620;OG0024879;OG0023303;OG0046189;OG0014275;OG0019964;OG0017420;OG0044324;OG0008393;OG0016214;OG0024190;OG0034885;OG0002291;OG0004472;OG0013742;OG0038448;OG0039534;OG0001087;OG0012772;OG0012771;OG0038564;OG0038202;OG0039654;OG0002852;OG0013062;OG0000798;OG0009924;OG0025958;OG0019162;OG0018067;OG0026006;OG0009909;OG0016688;OG0031932;OG0037489;OG0008023;OG0010580;OG0003135;OG0040644;OG0028657;OG0000420;OG0001873;OG0023248;OG0049516;OG0023002;OG0049996;OG0021183;OG0047693;OG0011938;OG0017805;OG0031429;OG0028140;OG0002790;OG0005389;OG0028942;OG0022828;OG0039036;OG0038063;OG0046917;OG0019655;OG0026985;OG0015056;OG0043545;OG0025532;OG0004164;OG0005371;OG0000240;OG0042689;OG0000485;OG0045835;OG0001456;OG0021723;OG0008768;OG0001337;OG0002528;OG0048328;OG0021168;OG0044644;OG0017102;OG0023584;OG0015168;OG0009283;OG0035928;OG0049774;OG0026053;OG0047232;OG0047353;OG0011007;OG0004153;OG0013665;OG0012333;OG0030001;OG0001561;OG0006217;OG0003863;OG0008878;OG0040835;OG0028606;OG0024787;OG0019077;OG0003728;OG0024667;OG0019876;OG0030921;OG0008184;OG0035814;OG0028292;OG0031341;OG0042907;OG0013655;OG0030256;OG0012443;OG0037565;OG0012563;OG0038775;OG0013530;OG0004265;OG0011593;OG0010020;OG0044528;OG0004147;OG0003975;OG0001678;OG0037681;OG0039064;OG0004823;OG0000604;OG0019100;OG0048869;OG0014694;OG0016872;OG0025103;OG0024014;OG0046567;OG0016512;OG0048982;OG0015789;OG0044141;OG0010411;OG0007489;OG0001265;OG0012274;OG0028109;OG0016192;OG0037172;OG0009428;OG0047424;OG0003429;OG0047423;OG0014446;OG0032848;OG0013901;OG0044272;OG0009776;OG0033269;OG0007473;OG0006384;OG0028595;OG0005850;OG0001371;OG0005179;OG0029201;OG0002100;OG0002224;OG0029329;OG0020799;OG0031083;OG0043079;OG0017023;OG0045012;OG0017022;OG0000827;OG0022297;OG0040123;OG0001918;OG0001919;OG0012928;OG0016975;OG0004071;OG0045493;OG0016607;OG0036428;OG0005162;OG0006494;OG0034244;OG0013101;OG0000395;OG0032982;OG0002574;OG0038840;OG0044957;OG0004631;OG0000035;OG0003788;OG0004514;OG0000932;OG0048774;OG0024225;OG0025677;OG0020540;OG0031416;OG0043080;OG0014304;OG0030209;OG0045021;OG0008423;OG0011158;OG0007571;OG0035343;OG0007215;OG0032994;OG0005155;OG0038850;OG0036551;OG0039385;OG0049739;OG0038176;OG0009638
