Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[OVER]	GO:0065008	regulation of biological quality	BIOLOGICAL_PROCESS	4.322283898132504E-7	4.624961964474205E-10	978	6516	701	6439
[OVER]	GO:0030182	neuron differentiation	BIOLOGICAL_PROCESS	5.499533674462379E-7	6.102601469700258E-10	600	3681	1079	9274
[OVER]	GO:0032880	regulation of protein localization	BIOLOGICAL_PROCESS	5.80591491853542E-7	6.672672002438361E-10	384	2162	1295	10793
[OVER]	GO:0008104	protein localization	BIOLOGICAL_PROCESS	5.894296536099554E-7	7.007842748899719E-10	687	4320	992	8635
[OVER]	GO:0070201	regulation of establishment of protein localization	BIOLOGICAL_PROCESS	6.843521694808281E-7	8.407607995048417E-10	278	1458	1401	11497
[OVER]	GO:0014069	postsynaptic density	CELLULAR_COMPONENT	7.010928090207346E-7	8.891122691976185E-10	196	937	1483	12018
[OVER]	GO:0098984	neuron to neuron synapse	CELLULAR_COMPONENT	7.962756125812857E-7	1.04137816411772E-9	213	1045	1466	11910
[OVER]	GO:0051223	regulation of protein transport	BIOLOGICAL_PROCESS	8.300878916782033E-7	1.1842889906239972E-9	271	1418	1408	11537
[OVER]	GO:0048522	positive regulation of cellular process	BIOLOGICAL_PROCESS	8.300878916782033E-7	1.1837753275880531E-9	1124	7696	555	5259
[OVER]	GO:0048869	cellular developmental process	BIOLOGICAL_PROCESS	8.300878916782033E-7	1.181765998965068E-9	1002	6729	677	6226
[OVER]	GO:0045664	regulation of neuron differentiation	BIOLOGICAL_PROCESS	1.1947498657521031E-6	1.7787553223663497E-9	369	2079	1310	10876
[OVER]	GO:0030054	cell junction	CELLULAR_COMPONENT	1.1947498657521031E-6	1.7992507786858446E-9	573	3512	1106	9443
[OVER]	GO:0043005	neuron projection	CELLULAR_COMPONENT	1.3894176243448237E-6	2.2025405212932646E-9	528	3194	1151	9761
[OVER]	GO:0030154	cell differentiation	BIOLOGICAL_PROCESS	1.3894176243448237E-6	2.172830914837457E-9	990	6652	689	6303
[OVER]	GO:0098590	plasma membrane region	CELLULAR_COMPONENT	1.466967108275639E-6	2.4044275763560375E-9	434	2533	1245	10422
[OVER]	GO:0048518	positive regulation of biological process	BIOLOGICAL_PROCESS	1.466967108275639E-6	2.4417476537699375E-9	1174	8119	505	4836
[OVER]	GO:0050767	regulation of neurogenesis	BIOLOGICAL_PROCESS	1.8214052517039536E-6	3.112515447110691E-9	424	2469	1255	10486
[OVER]	GO:0051960	regulation of nervous system development	BIOLOGICAL_PROCESS	1.8214052517039536E-6	3.1760722496323845E-9	463	2742	1216	10213
[OVER]	GO:0060284	regulation of cell development	BIOLOGICAL_PROCESS	2.0193703458394588E-6	3.601302483366054E-9	468	2780	1211	10175
[OVER]	GO:0010647	positive regulation of cell communication	BIOLOGICAL_PROCESS	2.341453919155684E-6	4.2684928578116535E-9	558	3425	1121	9530
[OVER]	GO:0048468	cell development	BIOLOGICAL_PROCESS	2.6181007061470883E-6	4.876579605632036E-9	756	4884	923	8071
[OVER]	GO:0150034	distal axon	CELLULAR_COMPONENT	3.5946843941771976E-6	6.838063286985514E-9	199	984	1480	11971
[OVER]	GO:1990138	neuron projection extension	BIOLOGICAL_PROCESS	3.6248562899260433E-6	7.039113787753185E-9	128	553	1551	12402
[OVER]	GO:0099572	postsynaptic specialization	CELLULAR_COMPONENT	4.6686843496816664E-6	9.251148000003301E-9	201	1001	1478	11954
[OVER]	GO:0051130	positive regulation of cellular component organization	BIOLOGICAL_PROCESS	4.688731387701357E-6	9.570599742665304E-9	459	2739	1220	10216
[OVER]	GO:0048812	neuron projection morphogenesis	BIOLOGICAL_PROCESS	4.688731387701357E-6	9.662506723753441E-9	364	2079	1315	10876
[OVER]	GO:0048699	generation of neurons	BIOLOGICAL_PROCESS	4.997827263511978E-6	1.0497556571399947E-8	639	4037	1040	8918
[OVER]	GO:0032879	regulation of localization	BIOLOGICAL_PROCESS	5.13213423605602E-6	1.098304794305176E-8	782	5102	897	7853
[OVER]	GO:0090087	regulation of peptide transport	BIOLOGICAL_PROCESS	5.491471473326561E-6	1.218731036762523E-8	278	1504	1401	11451
[OVER]	GO:0048858	cell projection morphogenesis	BIOLOGICAL_PROCESS	5.491471473326561E-6	1.204291550816928E-8	368	2111	1311	10844
[OVER]	GO:0032989	cellular component morphogenesis	BIOLOGICAL_PROCESS	5.562915152150788E-6	1.2566328366527758E-8	413	2423	1266	10532
[OVER]	GO:0023056	positive regulation of signaling	BIOLOGICAL_PROCESS	6.2585996332346835E-6	1.4633907120074758E-8	554	3427	1125	9528
[OVER]	GO:0071705	nitrogen compound transport	BIOLOGICAL_PROCESS	6.2585996332346835E-6	1.4530194504472183E-8	568	3528	1111	9427
[OVER]	GO:0051179	localization	BIOLOGICAL_PROCESS	6.8713689353985235E-6	1.688363944020562E-8	1157	8036	522	4919
[OVER]	GO:0060341	regulation of cellular localization	BIOLOGICAL_PROCESS	6.8713689353985235E-6	1.683953317370241E-8	402	2353	1277	10602
[OVER]	GO:0022008	neurogenesis	BIOLOGICAL_PROCESS	6.8713689353985235E-6	1.6840880446762724E-8	662	4219	1017	8736
[OVER]	GO:0050804	modulation of chemical synaptic transmission	BIOLOGICAL_PROCESS	7.12815901209411E-6	1.7797091814763563E-8	260	1392	1419	11563
[OVER]	GO:0099177	regulation of trans-synaptic signaling	BIOLOGICAL_PROCESS	7.2020134994182265E-6	1.8837747828700628E-8	260	1393	1419	11562
[OVER]	GO:0098916	anterograde trans-synaptic signaling	BIOLOGICAL_PROCESS	7.2020134994182265E-6	1.8613185413815655E-8	312	1739	1367	11216
[OVER]	GO:0007268	chemical synaptic transmission	BIOLOGICAL_PROCESS	7.2020134994182265E-6	1.8613185413815655E-8	312	1739	1367	11216
[OVER]	GO:0045595	regulation of cell differentiation	BIOLOGICAL_PROCESS	7.44984637443237E-6	1.9781227245550222E-8	621	3922	1058	9033
[OVER]	GO:0099537	trans-synaptic signaling	BIOLOGICAL_PROCESS	8.265821844028478E-6	2.2275428422856436E-8	314	1756	1365	11199
[OVER]	GO:0050770	regulation of axonogenesis	BIOLOGICAL_PROCESS	8.767413944084047E-6	2.3974619036254078E-8	145	668	1534	12287
[OVER]	GO:0099536	synaptic signaling	BIOLOGICAL_PROCESS	8.984188651161227E-6	2.492344174617706E-8	319	1792	1360	11163
[OVER]	GO:0007165	signal transduction	BIOLOGICAL_PROCESS	9.085746843572864E-6	2.5565252878915445E-8	976	6614	703	6341
[OVER]	GO:0000902	cell morphogenesis	BIOLOGICAL_PROCESS	9.118928833775469E-6	2.6020008561480353E-8	465	2805	1214	10150
[OVER]	GO:0120039	plasma membrane bounded cell projection morphogenesis	BIOLOGICAL_PROCESS	9.550270558664167E-6	2.762928509422123E-8	365	2108	1314	10847
[OVER]	GO:0032990	cell part morphogenesis	BIOLOGICAL_PROCESS	9.67361666330338E-6	2.8369501568757185E-8	370	2143	1309	10812
[OVER]	GO:0036477	somatodendritic compartment	CELLULAR_COMPONENT	1.0616747892731032E-5	3.155614044920649E-8	404	2381	1275	10574
[OVER]	GO:0030018	Z disc	CELLULAR_COMPONENT	1.0782679380695311E-5	3.2476662819832905E-8	73	261	1606	12694
[OVER]	GO:0015031	protein transport	BIOLOGICAL_PROCESS	1.6337069707232665E-5	4.985353970819622E-8	476	2899	1203	10056
[OVER]	GO:0071702	organic substance transport	BIOLOGICAL_PROCESS	1.6367778837668645E-5	5.059591603607E-8	613	3889	1066	9066
[OVER]	GO:0051649	establishment of localization in cell	BIOLOGICAL_PROCESS	2.5754810380021796E-5	8.165437444623087E-8	612	3895	1067	9060
[OVER]	GO:0098978	glutamatergic synapse	CELLULAR_COMPONENT	2.5754810380021796E-5	8.132211317885486E-8	216	1131	1463	11824
[OVER]	GO:0005829	cytosol	CELLULAR_COMPONENT	2.6031175065999036E-5	8.356220744049149E-8	858	5739	821	7216
[OVER]	GO:0042383	sarcolemma	CELLULAR_COMPONENT	2.8063940394127493E-5	9.119974288901257E-8	90	362	1589	12593
[OVER]	GO:0010769	regulation of cell morphogenesis involved in differentiation	BIOLOGICAL_PROCESS	2.806454541964782E-5	9.231392501211782E-8	200	1030	1479	11925
[OVER]	GO:0050708	regulation of protein secretion	BIOLOGICAL_PROCESS	3.087040895229158E-5	1.027667876190898E-7	182	917	1497	12038
[OVER]	GO:0042886	amide transport	BIOLOGICAL_PROCESS	3.3282974982098106E-5	1.1211718279547969E-7	493	3041	1186	9914
[OVER]	GO:0043025	neuronal cell body	CELLULAR_COMPONENT	3.362829966628284E-5	1.1461315623589443E-7	297	1674	1382	11281
[OVER]	GO:0071692	protein localization to extracellular region	BIOLOGICAL_PROCESS	3.3676791820206355E-5	1.1611306179835742E-7	220	1163	1459	11792
[OVER]	GO:0015833	peptide transport	BIOLOGICAL_PROCESS	3.5782003591985695E-5	1.2478961344646855E-7	488	3008	1191	9947
[OVER]	GO:0035592	establishment of protein localization to extracellular region	BIOLOGICAL_PROCESS	3.6191594514248615E-5	1.3052094878915008E-7	218	1152	1461	11803
[OVER]	GO:0070727	cellular macromolecule localization	BIOLOGICAL_PROCESS	3.6191594514248615E-5	1.28403089588734E-7	507	3145	1172	9810
[OVER]	GO:0009306	protein secretion	BIOLOGICAL_PROCESS	3.6191594514248615E-5	1.3052094878915008E-7	218	1152	1461	11803
[OVER]	GO:0045184	establishment of protein localization	BIOLOGICAL_PROCESS	3.81800016379071E-5	1.3920501528504153E-7	495	3061	1184	9894
[OVER]	GO:0048638	regulation of developmental growth	BIOLOGICAL_PROCESS	4.247470990278112E-5	1.5654690369589998E-7	229	1227	1450	11728
[OVER]	GO:0019900	kinase binding	MOLECULAR_FUNCTION	4.359652709515788E-5	1.624092873199715E-7	278	1553	1401	11402
[OVER]	GO:0030073	insulin secretion	BIOLOGICAL_PROCESS	4.417679902635182E-5	1.6632171788940765E-7	117	524	1562	12431
[OVER]	GO:0007399	nervous system development	BIOLOGICAL_PROCESS	4.419474447302451E-5	1.681407470142414E-7	800	5319	879	7636
[OVER]	GO:0031674	I band	CELLULAR_COMPONENT	4.498273173095598E-5	1.7292137192972418E-7	79	307	1600	12648
[OVER]	GO:0097060	synaptic membrane	CELLULAR_COMPONENT	4.631183398661206E-5	1.7986603775563675E-7	198	1028	1481	11927
[OVER]	GO:0006810	transport	BIOLOGICAL_PROCESS	5.4423567994934713E-5	2.1352725524109446E-7	928	6307	751	6648
[OVER]	GO:0044306	neuron projection terminus	CELLULAR_COMPONENT	5.497887197490798E-5	2.1788480154919341E-7	122	557	1557	12398
[OVER]	GO:0030029	actin filament-based process	BIOLOGICAL_PROCESS	5.987894502096182E-5	2.396771468758033E-7	303	1730	1376	11225
[OVER]	GO:0008092	cytoskeletal protein binding	MOLECULAR_FUNCTION	5.997663472317466E-5	2.424450815108713E-7	286	1615	1393	11340
[OVER]	GO:0060627	regulation of vesicle-mediated transport	BIOLOGICAL_PROCESS	6.482358880980843E-5	2.646070482071204E-7	254	1402	1425	11553
[OVER]	GO:0048731	system development	BIOLOGICAL_PROCESS	6.675659988654016E-5	2.751431216343747E-7	1117	7800	562	5155
[OVER]	GO:0099003	vesicle-mediated transport in synapse	BIOLOGICAL_PROCESS	7.669325898789777E-5	3.252161340984053E-7	137	653	1542	12302
[OVER]	GO:0044877	protein-containing complex binding	MOLECULAR_FUNCTION	7.669325898789777E-5	3.24459456111763E-7	388	2324	1291	10631
[OVER]	GO:0000904	cell morphogenesis involved in differentiation	BIOLOGICAL_PROCESS	7.669325898789777E-5	3.2448728347207185E-7	387	2317	1292	10638
[OVER]	GO:0071417	cellular response to organonitrogen compound	BIOLOGICAL_PROCESS	8.569454759720582E-5	3.6678203703476513E-7	265	1482	1414	11473
[OVER]	GO:0044297	cell body	CELLULAR_COMPONENT	8.627764921552654E-5	3.7269701440543705E-7	318	1842	1361	11113
[OVER]	GO:0048790	maintenance of presynaptic active zone structure	BIOLOGICAL_PROCESS	8.952108515182994E-5	3.902555925455274E-7	18	25	1661	12930
[OVER]	GO:0016082	synaptic vesicle priming	BIOLOGICAL_PROCESS	9.025778832829621E-5	3.9704412889632143E-7	21	35	1658	12920
[OVER]	GO:0051049	regulation of transport	BIOLOGICAL_PROCESS	9.228581665898322E-5	4.132801205748466E-7	570	3634	1109	9321
[OVER]	GO:0099504	synaptic vesicle cycle	BIOLOGICAL_PROCESS	9.228581665898322E-5	4.096234455561031E-7	126	589	1553	12366
[OVER]	GO:0098793	presynapse	CELLULAR_COMPONENT	9.259437381550768E-5	4.2045726841479435E-7	248	1371	1431	11584
[OVER]	GO:0071310	cellular response to organic substance	BIOLOGICAL_PROCESS	9.259437381550768E-5	4.220010695828234E-7	671	4379	1008	8576
[OVER]	GO:0034613	cellular protein localization	BIOLOGICAL_PROCESS	9.298248132394134E-5	4.27454834287528E-7	494	3084	1185	9871
[OVER]	GO:0032535	regulation of cellular component size	BIOLOGICAL_PROCESS	1.033830185036877E-4	4.793648462303912E-7	197	1038	1482	11917
[OVER]	GO:0051234	establishment of localization	BIOLOGICAL_PROCESS	1.0480354691629634E-4	4.901049631880066E-7	940	6427	739	6528
[OVER]	GO:0051050	positive regulation of transport	BIOLOGICAL_PROCESS	1.0703716282398845E-4	5.072107679070379E-7	370	2209	1309	10746
[OVER]	GO:0050793	regulation of developmental process	BIOLOGICAL_PROCESS	1.0703716282398845E-4	5.106877144232004E-7	784	5233	895	7722
[OVER]	GO:0007010	cytoskeleton organization	BIOLOGICAL_PROCESS	1.0703716282398845E-4	5.132761344946143E-7	408	2476	1271	10479
[OVER]	GO:0045177	apical part of cell	CELLULAR_COMPONENT	1.0815331885125872E-4	5.229146316273754E-7	185	962	1494	11993
[OVER]	GO:0016020	membrane	CELLULAR_COMPONENT	1.1144822079603183E-4	5.432620440657834E-7	1152	8102	527	4853
[OVER]	GO:2000026	regulation of multicellular organismal development	BIOLOGICAL_PROCESS	1.2029270922232082E-4	5.911423906617438E-7	679	4449	1000	8506
[OVER]	GO:0010976	positive regulation of neuron projection development	BIOLOGICAL_PROCESS	1.211362090926815E-4	6.000882232229694E-7	191	1003	1488	11952
[OVER]	GO:0048667	cell morphogenesis involved in neuron differentiation	BIOLOGICAL_PROCESS	1.2144898663959973E-4	6.064507714734501E-7	336	1977	1343	10978
[OVER]	GO:0042734	presynaptic membrane	CELLULAR_COMPONENT	1.2400044942788532E-4	6.241056187271208E-7	114	522	1565	12433
[OVER]	GO:0051239	regulation of multicellular organismal process	BIOLOGICAL_PROCESS	1.3563162985414255E-4	6.880215836931893E-7	862	5837	817	7118
[OVER]	GO:0016081	synaptic vesicle docking	BIOLOGICAL_PROCESS	1.3841440413100222E-4	7.098958019645125E-7	23	44	1656	12911
[OVER]	GO:0030425	dendrite	CELLULAR_COMPONENT	1.3841440413100222E-4	7.154491855921355E-7	290	1665	1389	11290
[OVER]	GO:0032502	developmental process	BIOLOGICAL_PROCESS	1.3841440413100222E-4	7.185941798898779E-7	1268	9052	411	3903
[OVER]	GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	BIOLOGICAL_PROCESS	1.4350817554066732E-4	7.611098125513127E-7	54	186	1625	12769
[OVER]	GO:0097447	dendritic tree	CELLULAR_COMPONENT	1.4350817554066732E-4	7.555766439360288E-7	291	1673	1388	11282
[OVER]	GO:0048589	developmental growth	BIOLOGICAL_PROCESS	1.4350817554066732E-4	7.621010392125162E-7	366	2191	1313	10764
[OVER]	GO:0016079	synaptic vesicle exocytosis	BIOLOGICAL_PROCESS	1.5323495854297872E-4	8.198279793644089E-7	90	384	1589	12571
[OVER]	GO:0035773	insulin secretion involved in cellular response to glucose stimulus	BIOLOGICAL_PROCESS	1.722077726265413E-4	9.281598334407172E-7	57	203	1622	12752
[OVER]	GO:0032501	multicellular organismal process	BIOLOGICAL_PROCESS	1.7710229745929366E-4	9.615588614878624E-7	1294	9275	385	3680
[OVER]	GO:0044087	regulation of cellular component biogenesis	BIOLOGICAL_PROCESS	1.777104596633554E-4	9.719035958285992E-7	371	2232	1308	10723
[OVER]	GO:0010256	endomembrane system organization	BIOLOGICAL_PROCESS	2.2310789976157864E-4	1.2290254058914687E-6	157	797	1522	12158
[OVER]	GO:0065009	regulation of molecular function	BIOLOGICAL_PROCESS	2.2367659311550874E-4	1.2526585086881214E-6	666	4376	1013	8579
[OVER]	GO:0050796	regulation of insulin secretion	BIOLOGICAL_PROCESS	2.2367659311550874E-4	1.2537362808837508E-6	101	453	1578	12502
[OVER]	GO:0017016	Ras GTPase binding	MOLECULAR_FUNCTION	2.2367659311550874E-4	1.2587514850553735E-6	133	647	1546	12308
[OVER]	GO:0031252	cell leading edge	CELLULAR_COMPONENT	2.426861490902388E-4	1.3753465430152637E-6	196	1050	1483	11905
[OVER]	GO:0031594	neuromuscular junction	CELLULAR_COMPONENT	2.43558769968203E-4	1.3952358819534157E-6	78	321	1601	12634
[OVER]	GO:1905030	voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential	MOLECULAR_FUNCTION	2.43558769968203E-4	1.3995966252680788E-6	13	13	1666	12942
[OVER]	GO:0016324	apical plasma membrane	CELLULAR_COMPONENT	2.5772205035521614E-4	1.4911988012468417E-6	144	718	1535	12237
[OVER]	GO:0019901	protein kinase binding	MOLECULAR_FUNCTION	2.5808587370149203E-4	1.5035320189481763E-6	250	1410	1429	11545
[OVER]	GO:0097470	ribbon synapse	CELLULAR_COMPONENT	2.83990633237753E-4	1.665700222692008E-6	27	63	1652	12892
[OVER]	GO:0048588	developmental cell growth	BIOLOGICAL_PROCESS	2.840964411709651E-4	1.6775797461448819E-6	160	821	1519	12134
[OVER]	GO:1990709	presynaptic active zone organization	BIOLOGICAL_PROCESS	3.093406299727842E-4	1.8389051835262405E-6	20	36	1659	12919
[OVER]	GO:0014731	spectrin-associated cytoskeleton	CELLULAR_COMPONENT	3.118095399054423E-4	1.8659390689066616E-6	18	29	1661	12926
[OVER]	GO:0005938	cell cortex	CELLULAR_COMPONENT	3.192681281536041E-4	1.923225755136045E-6	167	868	1512	12087
[OVER]	GO:0006904	vesicle docking involved in exocytosis	BIOLOGICAL_PROCESS	3.258411068302882E-4	1.975733735387552E-6	35	99	1644	12856
[OVER]	GO:1901699	cellular response to nitrogen compound	BIOLOGICAL_PROCESS	3.2810172578770454E-4	2.002443854131752E-6	272	1565	1407	11390
[OVER]	GO:0043679	axon terminus	CELLULAR_COMPONENT	3.372084648600744E-4	2.0713871538585E-6	110	513	1569	12442
[OVER]	GO:1901653	cellular response to peptide	BIOLOGICAL_PROCESS	3.4263595410541397E-4	2.1183057440829302E-6	183	973	1496	11982
[OVER]	GO:0002790	peptide secretion	BIOLOGICAL_PROCESS	3.479762374794446E-4	2.1651119282000873E-6	225	1250	1454	11705
[OVER]	GO:0051716	cellular response to stimulus	BIOLOGICAL_PROCESS	3.745428245632535E-4	2.3452528942652105E-6	1165	8255	514	4700
[OVER]	GO:0030048	actin filament-based movement	BIOLOGICAL_PROCESS	3.930498044393333E-4	2.4767137837694287E-6	85	367	1594	12588
[OVER]	GO:0030016	myofibril	CELLULAR_COMPONENT	3.997260578455839E-4	2.534624073843515E-6	115	546	1564	12409
[OVER]	GO:0051020	GTPase binding	MOLECULAR_FUNCTION	4.0278528501251084E-4	2.5699849755088273E-6	165	860	1514	12095
[OVER]	GO:0030218	erythrocyte differentiation	BIOLOGICAL_PROCESS	4.056233951282318E-4	2.604168747702356E-6	79	333	1600	12622
[OVER]	GO:0016192	vesicle-mediated transport	BIOLOGICAL_PROCESS	4.200517628470999E-4	2.7300950781486298E-6	476	3007	1203	9948
[OVER]	GO:0022607	cellular component assembly	BIOLOGICAL_PROCESS	4.200517628470999E-4	2.722654810379294E-6	709	4723	970	8232
[OVER]	GO:0044093	positive regulation of molecular function	BIOLOGICAL_PROCESS	4.387530315104054E-4	2.869030642381678E-6	464	2922	1215	10033
[OVER]	GO:1905477	positive regulation of protein localization to membrane	BIOLOGICAL_PROCESS	4.3973087444949685E-4	2.899724801251303E-6	76	317	1603	12638
[OVER]	GO:0007275	multicellular organism development	BIOLOGICAL_PROCESS	4.3973087444949685E-4	2.9102784462040175E-6	1181	8391	498	4564
[OVER]	GO:0120034	positive regulation of plasma membrane bounded cell projection assembly	BIOLOGICAL_PROCESS	4.6101492538967265E-4	3.0694133660470414E-6	67	267	1612	12688
[OVER]	GO:0048786	presynaptic active zone	CELLULAR_COMPONENT	5.148326736394401E-4	3.448132280944215E-6	63	246	1616	12709
[OVER]	GO:0050808	synapse organization	BIOLOGICAL_PROCESS	5.193779564448729E-4	3.4991579517151503E-6	254	1455	1425	11500
[OVER]	GO:0072657	protein localization to membrane	BIOLOGICAL_PROCESS	5.322877156523227E-4	3.6072286044682436E-6	226	1267	1453	11688
[OVER]	GO:0051046	regulation of secretion	BIOLOGICAL_PROCESS	5.559956200445266E-4	3.7899277393753638E-6	296	1744	1383	11211
[OVER]	GO:0070887	cellular response to chemical stimulus	BIOLOGICAL_PROCESS	6.011432902136312E-4	4.121499195773716E-6	773	5220	906	7735
[OVER]	GO:0017137	Rab GTPase binding	MOLECULAR_FUNCTION	6.124628842779189E-4	4.223379775070657E-6	67	270	1612	12685
[OVER]	GO:0016358	dendrite development	BIOLOGICAL_PROCESS	6.353532739200802E-4	4.406405220782865E-6	175	934	1504	12021
[OVER]	GO:0023061	signal release	BIOLOGICAL_PROCESS	7.396041149753379E-4	5.158733572530396E-6	268	1559	1411	11396
[OVER]	GO:0002791	regulation of peptide secretion	BIOLOGICAL_PROCESS	7.427433075455403E-4	5.2219033172418304E-6	186	1009	1493	11946
[OVER]	GO:0034101	erythrocyte homeostasis	BIOLOGICAL_PROCESS	7.427433075455403E-4	5.239500207787665E-6	81	352	1598	12603
[OVER]	GO:0043292	contractile fiber	CELLULAR_COMPONENT	8.36802906092193E-4	5.936183576685394E-6	117	570	1562	12385
[OVER]	GO:1901700	response to oxygen-containing compound	BIOLOGICAL_PROCESS	8.375603354021132E-4	5.974749747250837E-6	572	3731	1107	9224
[OVER]	GO:0043933	protein-containing complex subunit organization	BIOLOGICAL_PROCESS	8.712539705606728E-4	6.24963217498838E-6	449	2837	1230	10118
[OVER]	GO:0010807	regulation of synaptic vesicle priming	BIOLOGICAL_PROCESS	9.079770234167483E-4	6.549035717586026E-6	13	16	1666	12939
[OVER]	GO:0006928	movement of cell or subcellular component	BIOLOGICAL_PROCESS	9.187793138763209E-4	6.6997738577752555E-6	594	3897	1085	9058
[OVER]	GO:0030100	regulation of endocytosis	BIOLOGICAL_PROCESS	9.187793138763209E-4	6.695194442535653E-6	123	609	1556	12346
[OVER]	GO:0030506	ankyrin binding	MOLECULAR_FUNCTION	0.0010173750635688505	7.459057058623127E-6	25	61	1654	12894
[OVER]	GO:0019902	phosphatase binding	MOLECULAR_FUNCTION	0.001054319219737533	7.771702725446088E-6	105	500	1574	12455
[OVER]	GO:0048583	regulation of response to stimulus	BIOLOGICAL_PROCESS	0.001073940798184592	7.958900220366928E-6	880	6061	799	6894
[OVER]	GO:0008022	protein C-terminus binding	MOLECULAR_FUNCTION	0.0010936039800573758	8.147962915657539E-6	108	519	1571	12436
[OVER]	GO:0048278	vesicle docking	BIOLOGICAL_PROCESS	0.0011574437965253192	8.669475589239698E-6	39	127	1640	12828
[OVER]	GO:1903530	regulation of secretion by cell	BIOLOGICAL_PROCESS	0.0011607054971117564	8.73990585547631E-6	278	1640	1401	11315
[OVER]	GO:0048856	anatomical structure development	BIOLOGICAL_PROCESS	0.0012177287806249093	9.217540407377547E-6	1222	8762	457	4193
[OVER]	GO:0030099	myeloid cell differentiation	BIOLOGICAL_PROCESS	0.0012257012502618044	9.326462967156757E-6	170	915	1509	12040
[OVER]	GO:0031267	small GTPase binding	MOLECULAR_FUNCTION	0.0013038445839796413	9.972734304603922E-6	136	697	1543	12258
[OVER]	GO:0006814	sodium ion transport	BIOLOGICAL_PROCESS	0.001313159174969521	1.0096020288673051E-5	77	336	1602	12619
