Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[OVER]	GO:0043401	steroid hormone mediated signaling pathway	BIOLOGICAL_PROCESS	0.05078846268854628	6.642172031554025E-5	10	388	71	14165
[OVER]	GO:0009648	photoperiodism	BIOLOGICAL_PROCESS	0.05078846268854628	6.621574209731428E-5	6	119	75	14434
[OVER]	GO:0009914	hormone transport	BIOLOGICAL_PROCESS	0.05078846268854628	6.4369903621642E-5	16	948	65	13605
[OVER]	GO:0071396	cellular response to lipid	BIOLOGICAL_PROCESS	0.05504983437003028	7.417645022712438E-5	21	1526	60	13027
[OVER]	GO:0008062	eclosion rhythm	BIOLOGICAL_PROCESS	0.060878818233271986	8.685600033280988E-5	3	13	78	14540
[OVER]	GO:0033391	chromatoid body	CELLULAR_COMPONENT	0.060878818233271986	8.685600033280988E-5	3	13	78	14540
[OVER]	GO:0022410	circadian sleep/wake cycle process	BIOLOGICAL_PROCESS	0.06921606425545486	1.014938523937633E-4	6	129	75	14424
[OVER]	GO:2000074	regulation of type B pancreatic cell development	BIOLOGICAL_PROCESS	0.06975429062915596	1.0504747924970978E-4	3	14	78	14539
[OVER]	GO:0002931	response to ischemia	BIOLOGICAL_PROCESS	0.0712168036771813	1.1007233953196492E-4	6	131	75	14422
[OVER]	GO:0019218	regulation of steroid metabolic process	BIOLOGICAL_PROCESS	0.07473432404753703	1.1847077089135185E-4	8	261	73	14292
[OVER]	GO:0003008	system process	BIOLOGICAL_PROCESS	0.07534411841721216	1.2242336841064076E-4	39	4113	42	10440
[OVER]	GO:0046883	regulation of hormone secretion	BIOLOGICAL_PROCESS	0.07567385753693573	1.2595815069755084E-4	14	794	67	13759
[OVER]	GO:0030431	sleep	BIOLOGICAL_PROCESS	0.08615659310379384	1.4682096871014683E-4	7	200	74	14353
[OVER]	GO:0001222	transcription corepressor binding	MOLECULAR_FUNCTION	0.08757530667387983	1.527092891709552E-4	4	45	77	14508
[OVER]	GO:0071383	cellular response to steroid hormone stimulus	BIOLOGICAL_PROCESS	0.0937425725883608	1.6968774775825925E-4	12	618	69	13935
[OVER]	GO:0007562	eclosion	BIOLOGICAL_PROCESS	0.0937425725883608	1.7401176648359235E-4	3	17	78	14536
[OVER]	GO:0046879	hormone secretion	BIOLOGICAL_PROCESS	0.0937425725883608	1.7460868353556683E-4	15	925	66	13628
[OVER]	GO:0050795	regulation of behavior	BIOLOGICAL_PROCESS	0.09581066560048553	1.8225783493137183E-4	10	440	71	14113
[OVER]	GO:0050810	regulation of steroid biosynthetic process	BIOLOGICAL_PROCESS	0.09818920240975054	1.9088297699684933E-4	7	209	74	14344
[OVER]	GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	BIOLOGICAL_PROCESS	0.09818920240975054	1.9637581362915373E-4	7	210	74	14343
[OVER]	GO:0005978	glycogen biosynthetic process	BIOLOGICAL_PROCESS	0.09818920240975054	1.9845635964400895E-4	5	92	76	14461
[OVER]	GO:0045892	negative regulation of transcription, DNA-templated	BIOLOGICAL_PROCESS	0.1073666171178319	2.212604165230951E-4	25	2168	56	12385
[OVER]	GO:0070857	regulation of bile acid biosynthetic process	BIOLOGICAL_PROCESS	0.10896897682367808	2.3319956994723642E-4	3	19	78	14534
[OVER]	GO:1990254	keratin filament binding	MOLECULAR_FUNCTION	0.10896897682367808	2.3319956994723642E-4	3	19	78	14534
[OVER]	GO:0003323	type B pancreatic cell development	BIOLOGICAL_PROCESS	0.10997258754069031	2.3970563606142618E-4	4	51	77	14502
[OVER]	GO:1903507	negative regulation of nucleic acid-templated transcription	BIOLOGICAL_PROCESS	0.11519510903085817	2.6290680506629204E-4	25	2192	56	12361
[OVER]	GO:1902679	negative regulation of RNA biosynthetic process	BIOLOGICAL_PROCESS	0.11519510903085817	2.647848580743381E-4	25	2193	56	12360
[OVER]	GO:0019216	regulation of lipid metabolic process	BIOLOGICAL_PROCESS	0.11519510903085817	2.5993527124705047E-4	15	960	66	13593
[OVER]	GO:0051253	negative regulation of RNA metabolic process	BIOLOGICAL_PROCESS	0.11987848067202633	2.942268811584665E-4	26	2344	55	12209
[OVER]	GO:1903412	response to bile acid	BIOLOGICAL_PROCESS	0.11987848067202633	2.993521535742946E-4	2	3	79	14550
[OVER]	GO:0035289	posterior head segmentation	BIOLOGICAL_PROCESS	0.11987848067202633	3.040551168315177E-4	3	21	78	14532
[OVER]	GO:0032964	collagen biosynthetic process	BIOLOGICAL_PROCESS	0.11987848067202633	2.931521861888405E-4	6	158	75	14395
[OVER]	GO:1904251	regulation of bile acid metabolic process	BIOLOGICAL_PROCESS	0.11987848067202633	3.040551168315177E-4	3	21	78	14532
[OVER]	GO:0010817	regulation of hormone levels	BIOLOGICAL_PROCESS	0.11987848067202633	2.983336568123968E-4	18	1317	63	13236
[OVER]	GO:2000113	negative regulation of cellular macromolecule biosynthetic process	BIOLOGICAL_PROCESS	0.1204123848596538	3.101813108182736E-4	27	2490	54	12063
[OVER]	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	BIOLOGICAL_PROCESS	0.12917472375816533	3.378723008773793E-4	27	2503	54	12050
[OVER]	GO:0033692	cellular polysaccharide biosynthetic process	BIOLOGICAL_PROCESS	0.14039364044824162	3.7834453099038683E-4	6	166	75	14387
[OVER]	GO:0003677	DNA binding	MOLECULAR_FUNCTION	0.14039364044824162	3.780031769121661E-4	25	2244	56	12309
[OVER]	GO:0007380	specification of segmental identity, head	BIOLOGICAL_PROCESS	0.14170046170061373	3.8748194258876655E-4	3	23	78	14530
[OVER]	GO:0046890	regulation of lipid biosynthetic process	BIOLOGICAL_PROCESS	0.14525012192177056	4.02944894959931E-4	10	487	71	14066
[OVER]	GO:0048798	swim bladder inflation	BIOLOGICAL_PROCESS	0.15679994162969624	4.474139340283807E-4	2	4	79	14549
[OVER]	GO:0048796	swim bladder maturation	BIOLOGICAL_PROCESS	0.15679994162969624	4.474139340283807E-4	2	4	79	14549
[OVER]	GO:0006699	bile acid biosynthetic process	BIOLOGICAL_PROCESS	0.16497477935552063	4.8373180690131025E-4	4	62	77	14491
[OVER]	GO:0031327	negative regulation of cellular biosynthetic process	BIOLOGICAL_PROCESS	0.16497477935552063	4.903542365816212E-4	28	2703	53	11850
[OVER]	GO:0010558	negative regulation of macromolecule biosynthetic process	BIOLOGICAL_PROCESS	0.16497477935552063	4.841471478500554E-4	27	2559	54	11994
[OVER]	GO:0000122	negative regulation of transcription by RNA polymerase II	BIOLOGICAL_PROCESS	0.17560319547058506	5.289043259130688E-4	20	1631	61	12922
[OVER]	GO:0004879	nuclear receptor activity	MOLECULAR_FUNCTION	0.18072935570367876	5.729936375498078E-4	4	65	77	14488
[OVER]	GO:0098531	ligand-activated transcription factor activity	MOLECULAR_FUNCTION	0.18072935570367876	5.729936375498078E-4	4	65	77	14488
[OVER]	GO:0003309	type B pancreatic cell differentiation	BIOLOGICAL_PROCESS	0.18072935570367876	5.729936375498078E-4	4	65	77	14488
[OVER]	GO:0044057	regulation of system process	BIOLOGICAL_PROCESS	0.18072935570367876	5.603475447422615E-4	21	1767	60	12786
[OVER]	GO:0014070	response to organic cyclic compound	BIOLOGICAL_PROCESS	0.18104760526229438	5.883526981139039E-4	28	2733	53	11820
[OVER]	GO:0042633	hair cycle	BIOLOGICAL_PROCESS	0.18104760526229438	5.851535350089768E-4	7	253	74	14300
[OVER]	GO:0090403	oxidative stress-induced premature senescence	BIOLOGICAL_PROCESS	0.1897425907172458	6.241285233436929E-4	2	5	79	14548
[OVER]	GO:0043153	entrainment of circadian clock by photoperiod	BIOLOGICAL_PROCESS	0.1918414385349797	6.386351538437084E-4	4	67	77	14486
[OVER]	GO:0009250	glucan biosynthetic process	BIOLOGICAL_PROCESS	0.19705455191578833	6.637988710356282E-4	5	121	76	14432
[OVER]	GO:0010573	vascular endothelial growth factor production	BIOLOGICAL_PROCESS	0.1975740456131374	6.733788262485561E-4	4	68	77	14485
[OVER]	GO:0042303	molting cycle	BIOLOGICAL_PROCESS	0.2044422346059765	7.221591317164657E-4	8	344	73	14209
[OVER]	GO:0062012	regulation of small molecule metabolic process	BIOLOGICAL_PROCESS	0.2044422346059765	7.300997469614169E-4	14	946	67	13607
[OVER]	GO:0000271	polysaccharide biosynthetic process	BIOLOGICAL_PROCESS	0.2044422346059765	7.147208576693918E-4	6	188	75	14365
[OVER]	GO:0034637	cellular carbohydrate biosynthetic process	BIOLOGICAL_PROCESS	0.2044422346059765	7.341952606457204E-4	6	189	75	14364
[OVER]	GO:0009890	negative regulation of biosynthetic process	BIOLOGICAL_PROCESS	0.2044422346059765	7.372981155290239E-4	28	2771	53	11782
[OVER]	GO:0030073	insulin secretion	BIOLOGICAL_PROCESS	0.21328527674272338	7.77642193172851E-4	11	630	70	13923
[OVER]	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	MOLECULAR_FUNCTION	0.21371393996321958	7.876747281963866E-4	11	631	70	13922
[OVER]	GO:0044281	small molecule metabolic process	BIOLOGICAL_PROCESS	0.22023947863173646	8.284122828855217E-4	28	2791	53	11762
[OVER]	GO:0044324	regulation of transcription involved in anterior/posterior axis specification	BIOLOGICAL_PROCESS	0.22023947863173646	8.291820421675966E-4	2	6	79	14547
[OVER]	GO:0009755	hormone-mediated signaling pathway	BIOLOGICAL_PROCESS	0.2421838617590658	9.213985942563436E-4	10	543	71	14010
[OVER]	GO:0050796	regulation of insulin secretion	BIOLOGICAL_PROCESS	0.24230535684798482	9.341579460139458E-4	10	544	71	14009
[OVER]	GO:0032930	positive regulation of superoxide anion generation	BIOLOGICAL_PROCESS	0.24230535684798482	9.41066261288888E-4	3	32	78	14521
[OVER]	GO:0031072	heat shock protein binding	MOLECULAR_FUNCTION	0.24437490595043043	9.633344757776258E-4	7	276	74	14277
[OVER]	GO:1900744	regulation of p38MAPK cascade	BIOLOGICAL_PROCESS	0.24437490595043043	9.684734512362003E-4	5	132	76	14421
[OVER]	GO:0033993	response to lipid	BIOLOGICAL_PROCESS	0.24731254514634268	9.8991665912815E-4	26	2534	55	12019
[OVER]	GO:0032526	response to retinoic acid	BIOLOGICAL_PROCESS	0.250502826438369	0.0010149505488964746	8	363	73	14190
[OVER]	GO:0019215	intermediate filament binding	MOLECULAR_FUNCTION	0.250502826438369	0.001022541557609163	3	33	78	14520
[OVER]	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	MOLECULAR_FUNCTION	0.25050547337991563	0.001053407736520702	12	760	69	13793
[OVER]	GO:0051946	regulation of glutamate uptake involved in transmission of nerve impulse	BIOLOGICAL_PROCESS	0.25050547337991563	0.0010622631336603247	2	7	79	14546
[OVER]	GO:0051941	regulation of amino acid uptake involved in synaptic transmission	BIOLOGICAL_PROCESS	0.25050547337991563	0.0010622631336603247	2	7	79	14546
[OVER]	GO:0019249	lactate biosynthetic process	BIOLOGICAL_PROCESS	0.25050547337991563	0.0010622631336603247	2	7	79	14546
[OVER]	GO:0001216	DNA-binding transcription activator activity	MOLECULAR_FUNCTION	0.25167847156232853	0.0010772113870222122	12	762	69	13791
[OVER]	GO:0140297	DNA-binding transcription factor binding	MOLECULAR_FUNCTION	0.25512426912133557	0.0011020705161584265	13	874	68	13679
[OVER]	GO:0008206	bile acid metabolic process	BIOLOGICAL_PROCESS	0.26350839459867176	0.0011487307654996985	4	79	77	14474
[OVER]	GO:0002068	glandular epithelial cell development	BIOLOGICAL_PROCESS	0.2706103691104119	0.0012011398303953607	4	80	77	14473
[OVER]	GO:0044262	cellular carbohydrate metabolic process	BIOLOGICAL_PROCESS	0.2706103691104119	0.0011990607666675268	11	665	70	13888
[OVER]	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	MOLECULAR_FUNCTION	0.28094484289757826	0.0012581447805423986	15	1119	66	13434
[OVER]	GO:0032928	regulation of superoxide anion generation	BIOLOGICAL_PROCESS	0.28626246826306634	0.0012933032688142339	3	36	78	14517
[OVER]	GO:0042632	cholesterol homeostasis	BIOLOGICAL_PROCESS	0.31825804946870334	0.0014504686596481149	5	145	76	14408
[OVER]	GO:0003676	nucleic acid binding	MOLECULAR_FUNCTION	0.32732841633632065	0.001504779308643966	30	3196	51	11357
[OVER]	GO:0006591	ornithine metabolic process	BIOLOGICAL_PROCESS	0.3288736799927458	0.001611275113317944	2	9	79	14544
[OVER]	GO:0061092	positive regulation of phospholipid translocation	BIOLOGICAL_PROCESS	0.3288736799927458	0.001611275113317944	2	9	79	14544
[OVER]	GO:0061091	regulation of phospholipid translocation	BIOLOGICAL_PROCESS	0.3288736799927458	0.001611275113317944	2	9	79	14544
[OVER]	GO:0106106	cold-induced thermogenesis	BIOLOGICAL_PROCESS	0.3288736799927458	0.0016290966778271074	7	303	74	14250
[OVER]	GO:0035914	skeletal muscle cell differentiation	BIOLOGICAL_PROCESS	0.3288736799927458	0.0016065003150420286	6	221	75	14332
[OVER]	GO:0070859	positive regulation of bile acid biosynthetic process	BIOLOGICAL_PROCESS	0.3288736799927458	0.001611275113317944	2	9	79	14544
[OVER]	GO:0055092	sterol homeostasis	BIOLOGICAL_PROCESS	0.3288736799927458	0.0016291844013432103	5	149	76	14404
[OVER]	GO:1904253	positive regulation of bile acid metabolic process	BIOLOGICAL_PROCESS	0.3288736799927458	0.001611275113317944	2	9	79	14544
[OVER]	GO:0120161	regulation of cold-induced thermogenesis	BIOLOGICAL_PROCESS	0.3288736799927458	0.0016290966778271074	7	303	74	14250
[OVER]	GO:0035287	head segmentation	BIOLOGICAL_PROCESS	0.3442292577392506	0.0017188953543037125	3	40	78	14513
[OVER]	GO:0042753	positive regulation of circadian rhythm	BIOLOGICAL_PROCESS	0.36175661089167027	0.0018207541546087318	4	90	77	14463
[OVER]	GO:0051775	response to redox state	BIOLOGICAL_PROCESS	0.36220338265601365	0.0018373571505556116	3	41	78	14512
[OVER]	GO:0050872	white fat cell differentiation	BIOLOGICAL_PROCESS	0.3767370113715155	0.0019607965150543216	3	42	78	14511
[OVER]	GO:0042754	negative regulation of circadian rhythm	BIOLOGICAL_PROCESS	0.3767370113715155	0.0019607965150543216	3	42	78	14511
[OVER]	GO:0030518	intracellular steroid hormone receptor signaling pathway	BIOLOGICAL_PROCESS	0.3767370113715155	0.0019857338609127555	7	314	74	14239
[OVER]	GO:0001221	transcription cofactor binding	MOLECULAR_FUNCTION	0.3767370113715155	0.0019802058545792564	5	156	76	14397
[OVER]	GO:0007381	specification of segmental identity, labial segment	BIOLOGICAL_PROCESS	0.3767370113715155	0.0019265957413697778	2	10	79	14543
[OVER]	GO:0055114	oxidation-reduction process	BIOLOGICAL_PROCESS	0.3802762930606703	0.002030238140254333	15	1175	66	13378
[OVER]	GO:0005977	glycogen metabolic process	BIOLOGICAL_PROCESS	0.3802762930606703	0.0020345301614231558	5	157	76	14396
[OVER]	GO:0045444	fat cell differentiation	BIOLOGICAL_PROCESS	0.38737557272416456	0.002087864221078999	10	607	71	13946
[OVER]	GO:0007423	sensory organ development	BIOLOGICAL_PROCESS	0.3936936568902491	0.002137519557482825	22	2100	59	12453
[OVER]	GO:0009628	response to abiotic stimulus	BIOLOGICAL_PROCESS	0.40350196891818213	0.0022067638295370797	33	3735	48	10818
[OVER]	GO:0002067	glandular epithelial cell differentiation	BIOLOGICAL_PROCESS	0.4057370384001546	0.0023226495567022325	5	162	76	14391
[OVER]	GO:0038066	p38MAPK cascade	BIOLOGICAL_PROCESS	0.4057370384001546	0.0022627832530110275	5	161	76	14392
[OVER]	GO:0090555	phosphatidylethanolamine flippase activity	MOLECULAR_FUNCTION	0.4057370384001546	0.0022687233865466864	2	11	79	14542
[OVER]	GO:0061889	negative regulation of astrocyte activation	BIOLOGICAL_PROCESS	0.4057370384001546	0.0022687233865466864	2	11	79	14542
[OVER]	GO:0000790	nuclear chromatin	CELLULAR_COMPONENT	0.4057370384001546	0.002294261883748968	15	1190	66	13363
[OVER]	GO:0007517	muscle organ development	BIOLOGICAL_PROCESS	0.4057370384001546	0.002331544824952341	15	1192	66	13361
[OVER]	GO:0007626	locomotory behavior	BIOLOGICAL_PROCESS	0.4057370384001546	0.002323222890306066	13	951	68	13602
[OVER]	GO:0008283	cell population proliferation	BIOLOGICAL_PROCESS	0.42894035143488873	0.002481880525878562	34	3918	47	10635
[OVER]	GO:0051580	regulation of neurotransmitter uptake	BIOLOGICAL_PROCESS	0.43012276070519423	0.002505768074492274	3	46	78	14507
[OVER]	GO:1901617	organic hydroxy compound biosynthetic process	BIOLOGICAL_PROCESS	0.43893573702761574	0.002607891386443789	9	522	72	14031
[OVER]	GO:0045844	positive regulation of striated muscle tissue development	BIOLOGICAL_PROCESS	0.43893573702761574	0.002661481701154251	6	245	75	14308
[OVER]	GO:0032963	collagen metabolic process	BIOLOGICAL_PROCESS	0.43893573702761574	0.002661481701154251	6	245	75	14308
[OVER]	GO:0097167	circadian regulation of translation	BIOLOGICAL_PROCESS	0.43893573702761574	0.0026373590409306947	2	12	79	14541
[OVER]	GO:0051935	glutamate reuptake	BIOLOGICAL_PROCESS	0.43893573702761574	0.0026373590409306947	2	12	79	14541
[OVER]	GO:0051933	amino acid neurotransmitter reuptake	BIOLOGICAL_PROCESS	0.43893573702761574	0.0026373590409306947	2	12	79	14541
[OVER]	GO:0045104	intermediate filament cytoskeleton organization	BIOLOGICAL_PROCESS	0.44096721029582886	0.00272622695700667	4	101	77	14452
[OVER]	GO:0035883	enteroendocrine cell differentiation	BIOLOGICAL_PROCESS	0.44096721029582886	0.00272622695700667	4	101	77	14452
[OVER]	GO:0005975	carbohydrate metabolic process	BIOLOGICAL_PROCESS	0.44096721029582886	0.0027094128391409113	14	1088	67	13465
[OVER]	GO:0072215	regulation of metanephros development	BIOLOGICAL_PROCESS	0.4421832793011991	0.0028099444594690205	3	48	78	14505
[OVER]	GO:0035214	eye-antennal disc development	BIOLOGICAL_PROCESS	0.4421832793011991	0.0028213651950815617	4	102	77	14451
[OVER]	GO:0045103	intermediate filament-based process	BIOLOGICAL_PROCESS	0.4421832793011991	0.0028213651950815617	4	102	77	14451
[OVER]	GO:0006112	energy reserve metabolic process	BIOLOGICAL_PROCESS	0.4421832793011991	0.0027745481655863705	5	169	76	14384
[OVER]	GO:0048799	animal organ maturation	BIOLOGICAL_PROCESS	0.4421832793011991	0.0028213651950815617	4	102	77	14451
[OVER]	GO:1901863	positive regulation of muscle tissue development	BIOLOGICAL_PROCESS	0.44560597841677746	0.002878523143579231	6	249	75	14304
[OVER]	GO:0048636	positive regulation of muscle organ development	BIOLOGICAL_PROCESS	0.44560597841677746	0.002878523143579231	6	249	75	14304
[OVER]	GO:0043436	oxoacid metabolic process	BIOLOGICAL_PROCESS	0.4492350754017707	0.0029482708741411703	18	1608	63	12945
[OVER]	GO:0042554	superoxide anion generation	BIOLOGICAL_PROCESS	0.4492350754017707	0.0029701848849491832	3	49	78	14504
[OVER]	GO:0005921	gap junction	CELLULAR_COMPONENT	0.4492350754017707	0.0029701848849491832	3	49	78	14504
[OVER]	GO:1990845	adaptive thermogenesis	BIOLOGICAL_PROCESS	0.4492350754017707	0.0029731802636268263	7	338	74	14215
[OVER]	GO:0044264	cellular polysaccharide metabolic process	BIOLOGICAL_PROCESS	0.4493725737175435	0.0029918991948855588	6	251	75	14302
[OVER]	GO:0031648	protein destabilization	BIOLOGICAL_PROCESS	0.4500685698367027	0.0030184240753185956	4	104	77	14449
[OVER]	GO:0070640	vitamin D3 metabolic process	BIOLOGICAL_PROCESS	0.4500685698367027	0.003032206113907956	2	13	79	14540
[OVER]	GO:0006694	steroid biosynthetic process	BIOLOGICAL_PROCESS	0.4676264811288283	0.0031690297734327925	7	342	74	14211
[OVER]	GO:0072341	modified amino acid binding	MOLECULAR_FUNCTION	0.46898766567632655	0.0032099729251533113	5	175	76	14378
[OVER]	GO:0030856	regulation of epithelial cell differentiation	BIOLOGICAL_PROCESS	0.46898766567632655	0.0032154268680697692	8	438	73	14115
[OVER]	GO:0010575	positive regulation of vascular endothelial growth factor production	BIOLOGICAL_PROCESS	0.47961276402353464	0.0033072809788806334	3	51	78	14502
[OVER]	GO:0090400	stress-induced premature senescence	BIOLOGICAL_PROCESS	0.48137459946769295	0.003452970415870187	2	14	79	14539
[OVER]	GO:0090276	regulation of peptide hormone secretion	BIOLOGICAL_PROCESS	0.48137459946769295	0.0033599148717819495	10	649	71	13904
[OVER]	GO:0090554	phosphatidylcholine floppase activity	MOLECULAR_FUNCTION	0.48137459946769295	0.003452970415870187	2	14	79	14539
[OVER]	GO:0060567	negative regulation of DNA-templated transcription, termination	BIOLOGICAL_PROCESS	0.48137459946769295	0.003452970415870187	2	14	79	14539
[OVER]	GO:0030072	peptide hormone secretion	BIOLOGICAL_PROCESS	0.48137459946769295	0.003399300102770653	11	761	70	13792
[OVER]	GO:0048794	swim bladder development	BIOLOGICAL_PROCESS	0.48137459946769295	0.003452970415870187	2	14	79	14539
[OVER]	GO:0140333	glycerophospholipid flippase activity	MOLECULAR_FUNCTION	0.48137459946769295	0.003452970415870187	2	14	79	14539
[OVER]	GO:0006082	organic acid metabolic process	BIOLOGICAL_PROCESS	0.5015333428305158	0.003617448119333962	18	1639	63	12914
[OVER]	GO:0035357	peroxisome proliferator activated receptor signaling pathway	BIOLOGICAL_PROCESS	0.5041616525836345	0.0036669277231337056	3	53	78	14500
[OVER]	GO:0032368	regulation of lipid transport	BIOLOGICAL_PROCESS	0.5041616525836345	0.0036763660316010286	6	262	75	14291
[OVER]	GO:0120163	negative regulation of cold-induced thermogenesis	BIOLOGICAL_PROCESS	0.5130796515300108	0.003782063773018746	4	111	77	14442
[OVER]	GO:0007610	behavior	BIOLOGICAL_PROCESS	0.5130796515300108	0.0037779946562448655	24	2485	57	12068
[OVER]	GO:0006006	glucose metabolic process	BIOLOGICAL_PROCESS	0.5163576904108175	0.0038266907663307126	8	451	73	14102
[OVER]	GO:0015868	purine ribonucleotide transport	BIOLOGICAL_PROCESS	0.5174578261445285	0.003855350981459651	3	54	78	14499
[OVER]	GO:1905953	negative regulation of lipid localization	BIOLOGICAL_PROCESS	0.5180579089484246	0.003900883870336491	4	112	77	14441
[OVER]	GO:0061888	regulation of astrocyte activation	BIOLOGICAL_PROCESS	0.5180579089484246	0.0038993601406933404	2	15	79	14538
[OVER]	GO:0003700	DNA-binding transcription factor activity	MOLECULAR_FUNCTION	0.523944932052981	0.003965976381013726	15	1261	66	13292
[OVER]	GO:0072330	monocarboxylic acid biosynthetic process	BIOLOGICAL_PROCESS	0.529904280531828	0.004053086281561559	7	358	74	14195
[OVER]	GO:0010888	negative regulation of lipid storage	BIOLOGICAL_PROCESS	0.529904280531828	0.004049581098302043	3	55	78	14498
[OVER]	GO:0009888	tissue development	BIOLOGICAL_PROCESS	0.5335976396248533	0.004102482546158663	39	4849	42	9704
[OVER]	GO:1901615	organic hydroxy compound metabolic process	BIOLOGICAL_PROCESS	0.5339024685475026	0.004147143971597135	13	1018	68	13535
[OVER]	GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	BIOLOGICAL_PROCESS	0.5339024685475026	0.004146071609694173	4	114	77	14439
